nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
TRÊS MARIAS 7629 DAKTARY TE DAKTARY,IA1417,2006,,V,IA,16982,,9,40,"-0,56","0,54",11,"-4,88","0,53",98,"-0,64","0,20",75,9,"0,12",54,"0,21",26,"0,26",13,"-0,17",98,"0,15",97,,94,6,24,"-2,92","0,40",94,"-7,80",99,"0,16",43,"0,21",21,"0,32",9,"-0,19",98,"0,13",93,"-0,84","0,48",99,"-7,73",94
MAYA FIV431 KEVIN CANDELERO FOREMAN,181864,2014,,P,PO,15958,K,1,30,"0,53","0,47",71,"-4,10","0,46",97,,,,,"-0,00",85,"-0,02",86,"0,06",69,"0,02",68,"0,03",71,,96,1,11,"-1,88","0,30",90,"-5,98",97,"-0,01",87,"0,02",75,"0,06",72,"0,06",55,"0,04",71,"0,29","0,25",52,"-7,75",94
GELADO DA RIO DA PAZ,102914,2004,,P,PO,13436,,2,140,"0,05","0,66",39,"-1,62","0,70",92,"0,53","0,35",47,135,"-0,06",94,"0,10",54,"0,17",33,"-0,23",99,"0,07",86,,93,2,106,"-0,07","0,57",80,"-1,69",89,"-0,05",92,"0,08",58,"0,16",43,"-0,22",99,"0,09",87,"-0,87","0,65",99,"-7,79",94
BASCO NET WORTH 506TE,176335,2012,,P,PO,4074,,1,33,"0,78","0,52",83,"-3,04","0,53",96,"0,16","0,20",56,7,"-0,01",87,"-0,02",84,"0,12",49,"0,02",67,"-0,00",58,,95,1,18,"-2,14","0,39",92,"-5,18",95,"-0,03",90,"-0,01",83,"0,12",56,"0,03",63,"0,01",62,"-0,05","0,38",78,"-8,28",95
RINCON TE3083 DEL SARANDY,204937,2016,,P,PO,7287,,1,21,"0,74","0,46",81,"-5,18","0,45",99,"-1,34","0,20",85,1,"0,05",74,,,,,,,"0,14",96,,97,1,13,"-2,63","0,36",93,"-7,81",99,"-0,00",85,"-0,00",81,"0,06",74,"-0,19",97,"0,16",97,"0,38","0,33",46,"-8,39",95
CIA.AZUL TE2626 MAXI NET WORTH,194287,2014,,P,PO,8538,,1,48,"0,52","0,58",70,"0,13","0,58",84,,,,,"-0,08",96,"-0,03",88,"-0,06",93,"-0,11",94,"-0,02",48,,89,1,22,"-1,63","0,41",89,"-1,50",88,"-0,12",97,"0,01",79,"-0,03",90,"-0,13",95,"0,01",61,"-0,52","0,43",95,"-8,41",95
UMBU TE1784 HORNERO,165406,2010,,P,PO,99,,1,54,"-0,94","0,61",5,"-0,32","0,60",86,"-3,28","0,24",98,26,"-0,06",94,"-0,03",88,"0,02",80,"0,01",73,"0,07",85,,90,1,43,"-2,82","0,47",94,"-3,14",91,"-0,12",98,"-0,08",95,"-0,01",86,"-0,03",81,"0,09",86,"0,05","0,50",72,"-8,43",95
Performance Qualidade de carne Adaptação SANTA JOANA FULLBACK 24TE,164313,2011,,P,PO,15398,,3,83,"1,38","0,62",97,"3,10","0,61",58,"0,20","0,27",55,54,"0,00",85,"0,30",10,"0,18",29,"-0,03",83,"-0,05",35,,69,3,69,"-5,73","0,49",99,"-2,63",90,"-0,17",99,"0,10",53,"0,11",59,"-0,11",94,"-0,01",53,"-0,09","0,53",80,"-8,44",95
NORTHLINE FAT TONY 605U,IA1181,2008,,V,IA,23805,,7,147,"-0,30","0,59",21,"-2,80","0,69",95,"0,05","0,26",57,81,"-0,19",99,"-0,10",95,"-0,13",99,"-0,01",78,"0,02",65,,98,7,99,"1,77","0,54",64,"-1,03",87,"-0,17",99,"-0,03",87,"-0,13",98,"-0,01",75,"0,02",66,"0,12","0,47",67,"-8,47",95
74-51 CHANGING TIME 060,IA1470,2010,,P,IA,18583,,5,71,"0,49","0,57",68,"1,57","0,56",72,"0,86","0,08",40,8,"-0,01",87,"-0,20",99,"-0,20",99,"0,36",4,"0,35",99,,80,4,56,"-4,55","0,42",98,"-2,98",91,"-0,07",94,"-0,23",99,"-0,26",99,"0,35",4,"0,37",99,"-0,57","0,55",96,"-8,58",95
TRES MARIAS 8239 MALEVO TE,IA1200,2008,,V,IA,23805,,4,22,"0,02","0,46",36,"-2,94","0,45",95,"-2,26","0,15",93,18,"0,05",75,"-0,03",87,"0,11",54,"-0,08",91,"0,01",62,,92,3,16,"-4,69","0,33",99,"-7,63",98,"0,06",74,"-0,05",90,"0,09",65,"-0,05",85,"0,00",59,"-0,04","0,34",77,"-8,78",95
TRES MARIAS 5893 FALUCHO TE,IA1122,1999,,P,IA,23805,K,12,183,"0,25","0,66",53,"0,25","0,70",83,"-5,07","0,38",99,124,"0,02",82,"0,02",79,"0,04",77,"-0,02",81,"0,12",95,,83,11,141,"-4,00","0,57",97,"-3,76",93,"-0,06",92,"-0,07",92,"0,01",83,"-0,08",89,"0,14",94,"-0,72","0,62",98,"-8,84",95
LAZY MC CC DETOUR 2W DETOUR,IA1365,2009,,V,IA,16783,,3,37,"-0,06","0,44",33,"-5,04","0,51",98,"-1,07","0,14",82,37,"0,02",83,"0,06",67,"0,07",67,"0,06",56,"0,11",94,,97,2,30,"-2,25","0,36",92,"-7,28",98,"0,01",83,"0,07",63,"0,07",70,"0,03",63,"0,13",94,"0,15","0,33",65,"-8,85",95
RECONQUISTA 273 DISCUTIDO COPPER ROB,77239,1999,,V,PO,155,,28,933,"0,23","0,73",52,"-3,91","0,81",97,"-0,48","0,54",72,341,"-0,01",87,"-0,05",90,"-0,00",85,"-0,05",86,"0,14",96,,96,25,622,"-1,54","0,70",88,"-5,44",96,"-0,02",89,"-0,07",93,"-0,05",92,"-0,05",85,"0,20",99,"-0,26","0,68",88,"-8,92",95
CIA.AZUL TE3058 TRAPICHE C.0134,190093,2015,,V,PO,8538,,1,36,"0,17","0,56",48,"-1,40","0,55",91,"-0,06","0,20",60,4,"-0,06",94,"0,25",17,"0,33",5,"-0,28",99,"-0,02",50,,92,1,20,"-1,67","0,41",89,"-3,07",91,"-0,07",94,"0,21",22,"0,40",3,"-0,29",99,"-0,03",46,"-0,67","0,38",97,"-9,29",96
PREMIER VALEDICTORIAN,IA255,1985,,P,IA,23805,,4,28,"0,47","0,11",67,"-0,88","0,47",88,"0,15","0,10",56,11,"-0,08",95,"-0,12",97,"-0,10",97,"0,02",70,"0,00",59,,91,3,20,"-1,99","0,32",91,"-2,87",91,"-0,10",97,"-0,13",98,"-0,12",98,"0,03",64,"0,01",61,"-0,49","0,16",95,"-9,40",96
FSL G VEZÚVIO TE G24,120681,2007,,P,PO,14320,,1,57,"0,26","0,54",54,"-0,67","0,54",87,,,,,"0,02",81,"-0,03",88,"0,13",45,"-0,05",86,"0,08",89,,87,1,54,"-4,20","0,45",98,"-4,87",95,"0,00",84,"-0,05",89,"0,16",44,"-0,11",93,"0,11",90,"-0,95","0,56",99,"-9,61",96
NICHOLS GOOD AS GOLD Z103,IA1812,2012,,P,IA,19892,,1,70,"0,77","0,45",82,"-3,50","0,44",97,,,,,"-0,07",94,"-0,13",98,"-0,01",86,"-0,13",96,,,,97,1,68,"-1,27","0,33",86,"-4,77",95,"-0,07",93,"-0,10",95,"-0,02",88,"-0,19",97,,,"-0,18","0,39",85,"-9,67",96
SANTA EULÁLIA BRIGADIER 744,153066,2011,,P,PO,95,,1,23,"-0,03","0,43",34,"-1,51","0,42",92,"-1,82","0,19",91,9,"-0,12",97,"-0,08",93,"-0,15",99,"-0,25",99,"-0,06",33,,95,1,22,"-2,67","0,32",94,"-4,18",94,"-0,14",98,"-0,08",94,"-0,18",99,"-0,27",99,"-0,07",32,"0,45","0,35",41,"-9,75",96
ENFATICO TEI123 DA 3 MARIAS TEI - FREE S,170732,2013,,P,PO,16965,,2,23,"0,20","0,36",50,"-4,26","0,35",98,"1,10","0,08",35,9,"-0,12",97,"-0,06",92,"-0,09",96,"-0,30",99,"-0,12",15,,99,1,14,"-1,45","0,22",88,"-5,72",96,"-0,12",98,"-0,07",92,"-0,09",96,"-0,30",99,"-0,11",19,"0,91","0,28",14,"-9,83",96
WT BUTIÁ 003,132078,2009,,P,PO,17087,,1,56,"0,35","0,50",60,"-0,08","0,50",85,"-2,20","0,26",93,104,"-0,23",99,"-0,33",99,"-0,17",99,"-0,17",98,"0,04",76,,95,1,55,"0,92","0,42",71,"0,85",81,"-0,16",99,"-0,26",99,"-0,15",99,"-0,08",90,"0,05",76,"-0,97","0,49",99,"-10,11",96
SOLDERA 7122 VISTOSO,207967,2017,,P,PO,15061,,1,35,"-2,26","0,49",1,"-3,27","0,52",96,"1,72","0,13",22,1,"-0,11",97,"-0,01",84,"-0,02",88,"-0,24",99,"0,02",66,,98,1,16,"-1,33","0,37",87,"-4,61",95,"-0,14",98,"-0,01",82,"0,00",84,"-0,31",99,"0,04",73,"0,38","0,44",46,"-10,13",96
UMBU 2476 GREAT DIVIDE,181210,2014,,P,PO,99,,1,25,"1,09","0,50",92,"-0,95","0,49",89,"0,26","0,13",53,4,"0,01",83,"-0,05",90,"0,02",81,"-0,01",77,"0,02",68,,88,1,19,"-5,42","0,37",99,"-6,38",97,"-0,06",93,"-0,13",98,"-0,04",92,"-0,09",91,"0,02",65,"-0,15","0,35",84,"-10,48",96
PAMPEANO 177 BLUE CUB 62 TINTO CABERNET,IA962,2004,,V,IA,23805,,15,237,"0,47","0,47",67,"-4,23","0,72",98,"-0,24","0,27",69,80,"-0,08",95,"-0,11",97,"-0,01",85,"-0,08",92,"0,03",71,,98,11,121,"-1,94","0,53",90,"-6,16",97,"-0,06",92,"-0,04",89,"0,03",80,"-0,17",96,"0,05",75,"0,12","0,45",67,"-10,57",97
ISA TEI3170 CANDELERO DA ENCARNAÇÃO,195349,2013,,P,PO,15061,,2,28,"-0,78","0,37",7,"-2,02","0,50",93,"-2,82","0,22",97,6,"-0,02",88,"-0,07",93,"0,04",75,"0,01",72,"0,11",93,,92,2,19,"-4,64","0,38",99,"-6,66",97,"-0,09",96,"-0,11",96,"-0,02",89,"-0,04",83,"0,13",94,"0,25","0,41",56,"-10,67",97
GLACIER MARIAS 548,IA501,1995,,V,IA,23805,,14,158,"0,46","0,63",67,"-0,19","0,73",85,"-1,16","0,48",83,149,"-0,01",86,"0,03",74,"0,04",75,"0,04",63,"0,12",95,,87,10,108,"-6,37","0,63",99,"-6,56",97,"-0,03",89,"-0,07",93,"0,01",83,"0,02",68,"0,14",94,"-0,22","0,53",87,"-10,78",97
CIA.AZUL 3298 MAXI WIDESPREAD HOLLYWOOD,191048,2015,,P,PO,8538,K,1,21,"0,60","0,47",75,"-0,78","0,45",87,"-1,25","0,17",84,1,"-0,03",90,"0,06",67,"0,05",72,"-0,23",99,"0,08",87,,90,1,5,"-4,81","0,29",99,"-5,59",96,"-0,09",96,"0,05",67,"0,05",76,"-0,27",99,"0,07",81,"-0,20","0,26",86,"-10,92",97
MAC'ACHIN BISMARCK 4473 CAPO,IA1697,2012,,P,IA,21721,,1,51,,,,"-3,40","0,19",97,"-0,69","0,17",77,20,"-0,05",93,"0,00",81,"0,00",84,"-0,03",82,"0,03",72,,96,1,43,"-3,71","0,16",96,"-7,11",98,"-0,08",95,"-0,02",84,"-0,00",85,"-0,06",86,"0,05",75,"0,35","0,18",48,"-11,03",97
RUBETA 5897 SUPREMO SUPREMO,IA1932,2010,,V,IA,18480,K,9,65,"0,27","0,58",55,"-4,93","0,60",98,"-2,44","0,19",95,1,"-0,02",88,"0,09",58,"0,07",68,"-0,18",98,"0,14",96,,98,9,50,"-2,43","0,47",93,"-7,36",98,"-0,00",85,"0,15",37,"0,11",60,"-0,23",99,"0,12",93,"-0,36","0,55",92,"-11,05",97
RED BRUJO 1447 TELLECHEA MAGO,150550,2011,,V,PO,18551,P,4,77,"-0,63","0,60",10,"-8,40","0,61",99,"1,53","0,21",26,20,"0,06",73,"0,08",62,"0,06",72,"-0,04",85,"0,16",98,,99,4,62,"-1,58","0,48",89,"-9,99",99,"0,08",68,"0,10",52,"0,06",74,"-0,05",84,"0,20",99,"-0,43","0,45",94,"-11,15",97
SANTA EULÁLIA 1141 QUEBRACHO ZORZALTE770,153836,2011,,P,PO,95,T,1,38,"-0,25","0,52",23,"-1,31","0,53",90,"-2,66","0,18",96,1,"-0,06",94,"-0,03",87,"0,03",78,"-0,17",98,"-0,03",45,,92,1,28,"-3,93","0,40",97,"-5,24",96,"-0,13",98,"-0,08",94,"-0,00",85,"-0,23",99,"-0,03",45,"-0,11","0,44",82,"-11,29",97
TRES MARIAS 5887 HORNERO TE HORNERO,IA849,1999,,P,IA,23805,K,62,732,"0,71","0,83",80,"2,12","0,85",68,"-7,54","0,66",99,1049,"-0,01",87,"-0,06",91,"0,04",75,"0,01",72,"0,11",93,,76,52,521,"-6,43","0,78",99,"-4,31",94,"-0,08",95,"-0,14",98,"-0,00",85,"-0,09",91,"0,15",96,"-1,01","0,80",99,"-11,43",97
PIEDRITA 731 ÑATO,IA1398,2010,,V,IA,4568,M,14,159,"-0,49","0,66",13,"-0,41","0,70",86,"-1,61","0,27",89,51,"-0,03",90,"0,10",54,"0,02",81,"-0,03",83,"-0,07",28,,88,14,119,"-5,03","0,57",99,"-5,45",96,"-0,03",90,"0,09",57,"-0,03",89,"-0,11",94,"-0,03",45,"-0,84","0,63",99,"-11,52",97
TRES MARIAS 6743 AGUILUCHO,IA1029,2003,,P,IA,23805,,21,343,"0,46","0,77",66,"0,48","0,79",81,"-7,74","0,50",99,280,"-0,07",95,"-0,08",93,"0,04",77,"-0,05",85,"0,07",85,,88,18,230,"-3,97","0,67",97,"-3,49",92,"-0,12",97,"-0,10",96,"-0,04",91,"-0,09",91,"0,12",92,"-0,86","0,66",99,"-11,53",98
CIA.AZUL NOBRE TE2306,172390,2013,,V,PO,8538,,1,36,"-0,36","0,54",19,"-0,84","0,53",88,"-1,14","0,20",83,21,"-0,20",99,"0,07",64,"0,15",40,"-0,32",99,"-0,01",54,,96,1,19,"-0,63","0,39",83,"-1,47",88,"-0,20",99,"0,03",72,"0,21",30,"-0,32",99,"-0,00",56,"-0,57","0,39",96,"-11,75",98
CIA.AZUL TE3574 MAXI P.MIND,191937,2015,,P,PO,8538,,1,69,"0,29","0,64",57,"-1,53","0,64",92,"-0,81","0,23",78,7,"-0,06",94,"0,01",79,"0,10",59,"-0,15",97,"0,14",96,,93,1,38,"-4,40","0,48",98,"-5,93",97,"-0,14",98,"-0,02",85,"0,08",68,"-0,20",98,"0,15",96,"0,09","0,47",69,"-11,80",98
F.A.S TE309,189108,2013,,V,PO,17647,,1,22,"0,21","0,43",51,"-4,01","0,42",97,"-2,04","0,21",92,11,"-0,08",95,"0,00",81,"-0,02",87,"-0,11",94,"0,04",76,,98,1,14,"-2,35","0,33",92,"-6,36",97,"-0,06",92,"0,01",78,"0,01",83,"-0,10",92,"0,04",74,"-0,41","0,38",94,"-12,13",98
DUFF TARGET 033,IA1335,2010,,P,IA,17737,,2,23,"0,22","0,45",51,"-3,89","0,46",97,"1,25","0,11",31,7,"-0,07",94,"0,24",19,"0,13",48,"-0,33",99,"-0,06",34,,97,2,22,"-3,94","0,35",97,"-7,83",99,"-0,07",94,"0,24",18,"0,16",42,"-0,35",99,"-0,10",23,"-0,15","0,39",84,"-13,24",98
UMBU 6076,342696,2011,,V,PC,99,,1,28,"-0,67","0,51",9,"-5,41","0,50",99,"-2,64","0,16",96,4,"0,07",68,"-0,05",91,"0,06",69,"0,06",57,"0,06",82,,97,1,21,"-6,86","0,38",99,"-12,27",99,"0,04",77,"-0,06",91,"0,06",72,"0,03",63,"0,08",85,"-0,01","0,41",75,"-13,53",99
UMBU 302 BARTOLOMÉ,78416,1999,,V,PO,99,,2,149,"2,85","0,73",99,"-1,90","0,72",93,"-4,58","0,39",99,118,"-0,06",94,"-0,01",84,"0,02",80,"0,06",58,"0,02",66,,94,2,113,"-5,28","0,60",99,"-7,18",98,"-0,10",96,"-0,05",90,"-0,01",86,"0,02",66,"0,02",64,"-0,32","0,65",91,"-13,64",99
