nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
QUAKER HILL DEACON 5EX6 DEACON,IA1888,2015,,P,IA,22520,G,8,68,"1,12","0,58",92,"8,82","0,60",13,"1,60","0,12",25,4,"0,15",47,"-0,11",97,"-0,03",91,"0,34",5,"0,06",84,,20,6,53,"7,04","0,46",20,"15,86",15,"0,18",42,"-0,13",98,"-0,01",90,"0,34",6,"0,09",87,"1,73","0,55",1,"24,45",17
SAF FAME,IA636,1993,,P,IA,23805,,6,41,"0,81","0,49",82,"7,76","0,53",20,"1,70","0,23",23,64,"0,22",23,"0,11",53,"0,08",68,"0,35",4,"0,04",77,,20,5,33,"6,99","0,40",20,"14,74",18,"0,25",22,"0,14",42,"0,13",57,"0,35",6,"0,04",74,"1,18","0,36",7,"24,35",17
CONNEALY RIGHT ANSWER 746,IA1239,2007,,P,IA,23805,,14,157,"-0,28","0,59",21,"4,89","0,66",44,"2,86","0,27",8,47,"0,21",25,"0,06",71,"0,10",63,"0,21",19,"-0,01",56,,38,8,39,"9,57","0,48",9,"14,46",20,"0,32",10,"0,10",58,"0,14",54,"0,29",11,"-0,02",51,"0,72","0,54",25,"24,34",17
TRADIÇÃO 2064 BEEF,372387,2013,,P,PC,3638,R,2,40,"0,32","0,47",55,"6,70","0,57",28,"0,97","0,24",38,15,"0,20",31,"0,09",60,"0,11",59,,,"-0,05",38,,28,2,38,"9,37","0,47",9,"16,07",15,"0,24",27,"0,16",38,"0,14",53,,,"-0,05",42,"0,72","0,53",25,"24,28",17
CORONEL REGARD DA RIO DA PAZ TE CORONEL,218220,2018,,P,PO,15956,P,3,55,"1,16","0,59",92,"9,59","0,61",10,,,,,"0,34",5,"0,39",3,"0,42",1,"0,10",47,"-0,08",26,,7,2,24,"3,41","0,46",49,"13,00",25,"0,31",12,"0,28",13,"0,42",2,"0,06",57,"-0,04",44,"0,79","0,53",21,"24,08",17
EF COMPLEMENT 8088,IA1389,2008,,P,IA,17737,,22,393,"-0,45","0,81",14,"4,83","0,80",44,"4,41","0,49",2,264,"0,13",54,"0,08",65,"-0,01",88,"0,14",37,"-0,05",39,,47,21,336,"11,42","0,71",4,"16,25",14,"0,33",10,"0,25",18,"0,14",55,"0,28",12,"-0,10",25,"0,27","0,75",58,"23,92",18
S A V CHECKMATE 8158 CHECKMATE,IA2075,2018,,P,IA,22588,,28,237,"-0,81","0,76",7,"7,49","0,75",23,"-0,38","0,17",72,2,"0,25",17,"0,32",8,"0,26",13,"0,06",60,"-0,02",49,,19,18,139,"7,98","0,59",15,"15,47",16,"0,26",19,"0,31",10,"0,30",12,"0,03",68,"-0,08",30,"0,19","0,66",64,"23,46",18
CANTÃO,417039,2017,,P,PC,20397,,1,71,"0,24","0,65",50,"7,82","0,64",20,"0,37","0,38",52,2,"0,26",15,"0,13",48,"0,21",25,"0,29",10,"-0,05",38,,16,1,47,"5,69","0,55",28,"13,51",23,"0,31",12,"0,17",35,"0,24",26,"0,29",10,"-0,03",49,"0,77","0,53",22,"23,44",18
TRADIÇÃO 2011,372471,2013,,P,PC,3638,,2,101,,,,"8,21","0,59",17,"2,71","0,30",9,83,"0,36",3,"0,37",4,"0,32",6,"0,25",13,"0,05",78,,10,1,79,"4,29","0,48",41,"12,51",26,"0,36",7,"0,29",12,"0,29",14,"0,23",18,"0,08",84,"0,22","0,57",62,"23,44",18
BASCO LUCKY 822,184723,2014,,P,PO,4074,,2,24,"0,92","0,41",86,"7,79","0,40",20,"-2,11","0,15",94,6,"0,20",29,"0,19",31,"0,18",32,"0,05",64,"0,00",61,,21,1,8,"7,78","0,31",16,"15,58",16,"0,23",28,"0,15",41,"0,22",31,"0,04",63,"0,02",68,"0,44","0,38",45,"22,85",19
B & J CAVALIER Cavalier,IA2038,2018,,P,IA,23709,G,8,51,"0,33","0,54",55,"8,19","0,53",17,,,,,"0,28",11,"0,23",24,"0,20",28,"0,29",9,"-0,12",15,,14,1,6,"4,23","0,28",41,"12,42",26,"0,27",18,"0,17",35,"0,18",41,"0,28",12,"-0,17",10,"1,11","0,24",8,"22,83",19
SÃO XAVIER 1826 JACARTA TE,184891,2014,,P,PO,508,,1,52,"0,43","0,57",61,"5,10","0,59",42,"0,96","0,24",38,12,"0,23",22,"0,23",22,"0,30",8,"0,09",49,"-0,05",39,,35,1,40,"9,18","0,47",10,"14,28",20,"0,25",23,"0,20",27,"0,36",6,"0,13",38,"-0,05",40,"0,58","0,55",34,"22,81",19
SANTA JOANA 1791,362616,2012,,P,PC,15398,,1,44,"0,52","0,59",66,"5,97","0,57",33,"0,58","0,27",47,28,"0,30",9,"0,08",64,"0,13",49,,,"-0,14",11,,23,1,34,"5,84","0,46",27,"11,81",29,"0,31",12,"0,02",79,"0,10",67,,,"-0,16",12,"0,86","0,51",18,"22,73",19
TRADIÇÃO 2005,372393,2013,,P,PC,3638,,1,137,"0,30","0,69",53,"7,88","0,69",19,"0,66","0,41",45,74,"0,29",10,"0,18",35,"0,27",11,"0,30",8,"-0,10",22,,14,1,126,"6,48","0,60",23,"14,36",20,"0,26",20,"0,17",35,"0,26",21,"0,33",7,"-0,10",25,"0,07","0,56",72,"22,56",19
REDBAR NET WORTH D168 FINAL ANSWER,183971,2014,,P,PO,9271,,1,36,"1,51","0,59",97,"6,15","0,57",32,"0,21","0,26",55,24,"0,34",5,"0,34",6,"0,34",4,"0,26",12,"0,05",80,,19,1,26,"4,35","0,47",40,"10,50",35,"0,32",10,"0,25",17,"0,33",9,"0,26",14,"0,01",65,"0,94","0,53",14,"22,28",20
CANTÃO,417098,2017,,P,PC,20397,,1,32,"0,69","0,50",75,"9,38","0,48",11,"1,11","0,16",35,11,"0,26",14,"0,26",17,"0,31",7,"0,22",17,"-0,10",21,,11,1,27,"4,28","0,37",41,"13,66",22,"0,24",25,"0,23",22,"0,28",15,"0,23",18,"-0,10",25,"0,66","0,34",28,"22,20",20
SANTO ANTÃO NET WORTH 843,178023,2014,,P,PO,14982,,2,26,"1,26","0,50",94,"8,08","0,51",18,"0,56","0,23",47,13,"0,30",9,"0,24",19,"0,26",12,,,"-0,05",39,,13,2,16,"5,65","0,38",28,"13,73",22,"0,29",15,"0,21",26,"0,28",16,,,"-0,06",38,"-0,04","0,44",78,"22,12",20
SAV PEACE OF MIND 5070,IA917,2005,,P,IA,23805,,4,42,"1,42","0,62",96,"6,50","0,59",30,"4,71","0,26",1,70,"0,32",7,"0,15",42,"0,17",38,"0,34",5,"-0,10",20,,18,4,30,"4,95","0,46",35,"11,45",31,"0,29",15,"0,08",64,"0,12",60,"0,35",6,"-0,16",12,"0,69","0,49",26,"21,95",20
AAR TEN X 7008 SA TEN X,IA1561,2007,,P,IA,13096,,8,83,"0,13","0,68",43,"8,33","0,67",16,"2,09","0,23",16,10,"0,17",39,"-0,06",93,"0,01",85,"0,21",19,"-0,03",49,,21,8,60,"5,92","0,55",26,"14,25",20,"0,21",31,"-0,02",88,"0,01",86,"0,24",17,"-0,05",42,"1,01","0,62",12,"21,90",20
CIA.AZUL 5148 SERTÃO MAXI,233385,2019,,P,PO,8538,T,1,38,"1,54","0,59",97,"7,62","0,56",21,,,,,"0,31",8,"0,17",36,"0,19",31,"0,35",4,"0,04",75,,14,1,12,"6,29","0,40",24,"13,91",22,"0,27",18,"0,14",42,"0,14",54,"0,30",10,"0,04",73,"-0,16","0,47",84,"21,90",20
SÃO BIBIANO PROFITBUILDER 7917 TATANKA,220840,2018,,V,PO,110,R,2,23,"-0,59","0,45",10,"7,28","0,47",24,,,,,"0,26",15,"0,34",6,"0,30",7,"0,15",33,"-0,01",55,,19,2,14,"3,25","0,34",51,"10,53",35,"0,32",11,"0,33",8,"0,38",4,"0,15",34,"0,03",72,"1,40","0,39",3,"21,87",20
SÃO BIBIANO LIDER 7995,224701,2019,,P,PO,110,,1,36,"0,62","0,52",71,"9,60","0,51",10,,,,,"0,26",14,"0,32",8,"0,36",3,"0,00",76,"-0,03",47,,10,1,14,"2,82","0,37",55,"12,42",26,"0,25",22,"0,24",19,"0,40",3,"-0,00",76,"0,01",64,"1,04","0,38",11,"21,77",21
RECALADA 28 BOLSONARO SOUTH DAKOTA 776,206397,2016,,P,PO,21701,,1,35,"2,15","0,55",99,"8,15","0,52",17,,,,,"0,31",8,"0,06",71,"0,27",12,"0,20",22,"0,09",90,,12,,0,"4,86","0,36",36,"13,01",24,"0,28",17,"0,02",80,"0,26",19,"0,17",30,"0,11",91,"0,14","0,40",67,"21,75",21
SAV BRAND NAME 9115 BRAND NAME,IA1235,2009,,P,IA,23805,,22,164,"0,62","0,75",72,"7,82","0,76",20,"1,92","0,48",19,282,"0,32",7,"0,31",10,"0,34",4,"0,17",28,"0,01",65,,13,20,127,"3,53","0,66",48,"11,34",31,"0,26",20,"0,25",18,"0,37",5,"0,12",41,"0,02",68,"0,96","0,73",13,"21,74",21
SAV REIGN 6845,IA1941,2016,,P,IA,22588,,23,259,"0,64","0,76",73,"5,47","0,76",38,"0,39","0,23",51,12,"0,20",30,"0,20",28,"0,19",30,"0,02",70,"-0,15",11,,35,18,181,"7,28","0,63",18,"12,75",25,"0,26",21,"0,28",13,"0,28",15,"0,02",70,"-0,24",3,"1,01","0,71",12,"21,74",21
SS OBJECTIVE T510 0T26,IA1225,2000,,P,IA,23805,,2,47,"0,28","0,59",53,"10,75","0,57",7,"1,29","0,23",31,59,"0,16",44,"0,19",32,"-0,00",86,"0,28",10,"-0,21",4,,11,2,44,"5,61","0,45",28,"16,36",14,"0,12",62,"0,12",51,"-0,05",94,"0,28",12,"-0,21",5,"0,83","0,48",20,"21,71",21
SINUELO 545 RESOURCE FALUCHO,232575,2019,,P,PO,21014,,1,32,"1,29","0,42",94,"8,55","0,41",14,,,,,"0,16",43,"0,16",39,"0,21",25,"0,09",48,,,,21,1,32,"7,25","0,34",18,"15,80",15,"0,21",32,"0,18",33,"0,27",18,"0,13",38,"-0,06",38,"0,27","0,42",58,"21,52",21
SANTA JOANA 1866,362713,2012,,P,PC,15398,,2,99,"0,78","0,69",81,"5,14","0,67",41,"6,78","0,33",1,92,"0,34",5,"0,38",4,"0,35",3,,,"-0,26",1,,24,1,80,"6,42","0,55",23,"11,56",30,"0,41",3,"0,47",2,"0,43",2,,,"-0,28",1,"-0,53","0,61",96,"21,51",22
Performance Qualidade de carne Adaptação CIA.AZUL TE3594 WEST RIVER ZORZAL,202019,2016,,P,PO,8538,,1,20,"0,25","0,49",51,"7,58","0,48",22,"-1,24","0,26",85,20,"0,27",13,"0,17",36,"0,09",65,"0,27",11,"0,01",66,,17,1,16,"4,20","0,38",42,"11,78",30,"0,27",18,"0,08",63,"0,10",66,"0,24",17,"0,02",69,"0,92","0,35",15,"21,48",22
MOHNEN SOUTH DAKOTA 402 DAKOTA,IA1519,2012,,P,IA,16783,,21,300,"0,58","0,74",69,"7,81","0,75",20,"1,09","0,38",35,144,"0,24",18,"0,19",31,"0,20",27,"0,20",21,"-0,01",57,,18,17,207,"6,20","0,63",25,"14,01",21,"0,24",26,"0,17",34,"0,22",29,"0,22",20,"0,01",64,"0,28","0,71",57,"21,46",22
RED HONK TONK 1885 TELLECHEA,180608,2014,,V,PO,18551,,2,35,"-0,31","0,54",19,"6,68","0,52",28,"-1,29","0,09",85,1,"0,18",35,"0,12",52,"0,15",44,"0,13",37,"-0,18",6,,29,2,25,"7,32","0,38",18,"14,00",21,"0,18",42,"0,16",39,"0,17",45,"0,16",33,"-0,22",4,"0,96","0,43",13,"21,42",22
SAV CLARK 8374,IA1090,2008,,P,IA,23805,M,9,36,"0,69","0,48",76,"6,87","0,53",27,"2,59","0,23",10,29,"0,22",23,"0,09",62,"0,17",37,"0,15",32,"0,05",79,,24,6,27,"6,29","0,41",24,"13,16",24,"0,24",27,"0,10",58,"0,22",29,"0,15",35,"0,03",71,"0,77","0,44",22,"21,41",22
CONNEALY EARNAN 076E,IA1341,2010,,P,IA,10379,,20,92,"0,10","0,59",41,"7,96","0,65",19,"0,01","0,25",59,65,"0,20",31,"0,19",32,"0,17",38,"0,18",24,"-0,03",48,,21,13,56,"7,12","0,49",19,"15,08",17,"0,22",29,"0,22",23,"0,12",59,"0,20",23,"-0,02",52,"0,14","0,57",67,"21,27",22
S2 GAR INTEGRITY 13036 WORTH 4200,168534,2013,,P,PO,6667,,3,38,"0,02","0,60",35,"7,93","0,60",19,"0,94","0,29",39,34,"0,29",10,"0,31",9,"0,25",15,"0,25",14,"-0,13",13,,14,3,25,"5,21","0,47",33,"13,14",24,"0,32",11,"0,24",19,"0,29",14,"0,19",24,"-0,10",23,"-0,25","0,51",88,"21,22",22
GAP FIV4611,185552,2013,,P,PO,2555,,2,53,"-0,17","0,64",25,"6,04","0,62",33,"-0,28","0,31",70,17,"0,32",7,"0,20",30,"0,13",51,,,"-0,20",4,,21,2,44,"4,46","0,51",39,"10,50",35,"0,37",6,"0,16",37,"0,11",63,,,"-0,22",4,"0,31","0,57",55,"21,17",22
CONNEALY FINAL PRODUCT,IA1220,2007,,P,IA,23805,,8,263,"0,46","0,74",62,"7,68","0,74",21,"2,99","0,25",7,35,"0,25",16,"0,20",28,"0,21",25,"0,31",7,"0,08",89,,17,8,222,"5,54","0,62",29,"13,22",23,"0,26",21,"0,12",52,"0,12",58,"0,27",13,"0,11",91,"0,29","0,73",56,"21,07",22
SANTA JOANA 2726,427466,2018,,P,PC,15398,,1,30,"0,76","0,52",79,"7,41","0,50",23,"0,41","0,08",50,3,"0,21",28,"0,24",20,"0,16",42,"0,11",44,"-0,09",25,,23,1,23,"7,54","0,35",17,"14,95",18,"0,25",22,"0,28",14,"0,19",40,"0,15",34,"-0,05",41,"-0,16","0,42",84,"21,07",23
BALDRIDGE BRONC,IA1867,2015,,P,IA,22483,M,3,28,"-0,07","0,50",30,"5,17","0,49",41,"1,38","0,11",29,2,"0,12",59,"0,08",64,"0,12",56,"0,14",36,"-0,03",47,,46,2,20,"9,62","0,37",8,"14,79",18,"0,17",47,"0,13",47,"0,17",44,"0,13",38,"-0,06",37,"0,90","0,44",16,"20,98",23
BASCO SUEZ YESQUERO 1253TE,215880,2017,,V,PO,4074,,1,44,"1,44","0,58",96,"6,60","0,55",29,"-1,36","0,16",87,1,"0,27",13,"0,28",14,"0,24",16,"0,15",32,"-0,03",44,,22,1,19,"3,77","0,37",45,"10,36",36,"0,25",23,"0,26",16,"0,22",28,"0,20",23,"-0,07",34,"1,43","0,33",3,"20,96",23
RAML RANGEFINDER 7536 RANGEFINDER,IA1981,2017,,P,IA,23492,A,2,25,"0,12","0,49",43,"8,42","0,47",15,,,,,"0,21",26,"0,13",47,"0,17",36,"0,26",12,"-0,26",1,,17,2,18,"6,62","0,33",22,"15,03",18,"0,27",19,"0,16",37,"0,24",25,"0,28",12,"-0,24",3,"-0,31","0,34",91,"20,93",23
CANTÃO,425258,2018,,P,PC,20397,,1,42,"0,41","0,61",60,"8,38","0,60",16,"0,67","0,39",45,2,"0,23",20,"0,16",39,"0,13",49,"0,29",9,"-0,09",24,,16,1,30,"4,35","0,52",40,"12,73",25,"0,22",30,"0,14",43,"0,13",56,"0,29",11,"-0,08",31,"0,82","0,53",20,"20,82",23
CONNEALY LEGENDARY 644L,IA1922,2016,,P,IA,22305,M,18,210,"-0,56","0,74",11,"8,10","0,72",18,"0,70","0,19",44,41,"0,20",30,"0,22",26,"0,12",54,"0,30",8,"-0,15",11,,19,13,144,"5,57","0,57",29,"13,66",22,"0,21",32,"0,22",24,"0,11",62,"0,21",22,"-0,13",17,"0,67","0,63",28,"20,80",23
MC CUMBER STEADFAST 635 STEADFAST,IA2094,2016,,P,IA,22390,K,6,25,"0,58","0,42",69,"8,19","0,43",17,,,,,"0,19",35,"0,30",10,"0,19",30,"0,10",47,"0,05",79,,20,4,15,"6,91","0,30",20,"15,11",17,"0,25",23,"0,30",10,"0,24",24,"0,16",33,"0,05",77,"-0,26","0,36",88,"20,49",23
LEACHMAN FIELD DAY A614N,IA814,2003,,V,IA,23805,M,30,449,"0,04","0,74",37,"8,09","0,81",18,"-0,39","0,54",73,282,"0,22",24,"0,12",50,"0,18",32,"0,21",19,"-0,05",40,,18,25,279,"4,85","0,70",36,"12,94",25,"0,25",24,"0,14",44,"0,19",37,"0,21",22,"-0,04",46,"0,47","0,75",42,"20,39",24
CIA.AZUL TE4066 RESOURCE QUEBRACHO CAPITÃO,222258,2017,,P,PO,8538,P,4,169,"-0,41","0,71",16,"7,95","0,71",19,"-2,15","0,30",94,8,"0,27",12,"0,22",24,"0,22",23,"0,24",14,"-0,11",17,,15,3,75,"3,20","0,56",51,"11,15",33,"0,28",17,"0,13",46,"0,21",33,"0,17",29,"-0,14",16,"0,69","0,56",27,"20,34",24
SAV SEEDSTOCK 4838,IA1313,2014,,P,IA,22588,,2,28,"0,80","0,57",81,"8,41","0,56",16,"1,22","0,30",32,17,"0,23",20,"0,17",35,"0,16",42,"0,22",17,"-0,08",27,,15,2,20,"4,95","0,47",35,"13,36",23,"0,24",26,"0,16",36,"0,15",51,"0,26",15,"-0,13",17,"0,22","0,49",62,"20,33",24
SAV ANGUS VALLEY 1867,IA1372,2011,,P,IA,22588,,46,569,"-0,62","0,83",10,"4,45","0,83",48,"2,52","0,53",11,382,"0,13",54,"0,10",58,"0,07",71,"0,14",36,"-0,12",16,,50,38,408,"8,72","0,74",12,"13,17",24,"0,20",34,"0,15",40,"0,12",59,"0,21",22,"-0,12",20,"0,99","0,80",12,"20,30",24
LARSON SUN KING 016,IA1345,2010,,V,IA,14435,M,9,67,"-1,29","0,49",3,"4,98","0,56",43,"-0,91","0,17",81,41,"0,10",64,"0,04",76,"0,03",81,"0,26",12,"0,05",80,,49,8,36,"10,43","0,38",6,"15,41",16,"0,15",52,"0,08",64,"0,10",65,"0,26",14,"0,10",89,"0,50","0,46",41,"20,24",24
PAMPEANO 1971 LUCIDO DON QUIXOTE 668 PREDOMINANT,216315,2016,,P,PO,23219,R,7,157,"0,34","0,72",56,"6,49","0,71",30,"-1,15","0,17",84,12,"0,30",9,"0,35",5,"0,32",6,"-0,02",81,"0,06",82,,20,6,108,"5,25","0,55",32,"11,74",30,"0,25",23,"0,33",7,"0,34",8,"-0,03",83,"0,08",84,"0,23","0,57",61,"20,09",25
WORTHINGTON ALL PROFIT 576,IA1924,2015,,P,IA,23232,M,2,20,"0,21","0,45",48,"8,00","0,44",18,"1,76","0,15",22,4,"0,06",75,"0,01",83,"0,02",82,"0,19",23,"-0,07",30,,32,2,17,"9,26","0,34",10,"17,26",12,"0,08",71,"0,05",72,"0,03",83,"0,23",19,"-0,11",22,"0,47","0,35",43,"20,08",25
SANTA JOANA 0130,231044,2019,,P,PO,15398,,1,34,"0,68","0,55",75,"6,88","0,53",27,"4,33","0,19",2,2,"0,14",51,"0,18",33,"0,09",64,"0,21",19,"-0,20",5,,32,1,21,"7,34","0,41",18,"14,22",20,"0,24",25,"0,26",16,"0,16",49,"0,31",9,"-0,23",4,"0,27","0,43",58,"20,06",25
SAV REAL PERFORMANCE 4876,IA1726,2014,,P,IA,10379,,12,133,"0,90","0,70",85,"5,08","0,70",42,"-0,35","0,33",72,76,"0,25",17,"0,06",71,"0,05",76,"0,13",39,"0,06",82,,33,12,106,"5,56","0,58",29,"10,64",35,"0,30",13,"0,16",38,"0,11",61,"0,11",44,"0,05",76,"0,59","0,63",33,"19,98",25
SOLDERA 6019 BISMARK,195499,2016,,P,PO,15061,,1,34,"-0,29","0,48",20,"8,86","0,51",13,"0,49","0,18",49,2,"0,15",46,"0,16",40,"0,16",41,"0,08",52,"0,05",79,,19,1,16,"4,43","0,37",39,"13,29",23,"0,17",47,"0,11",54,"0,16",48,"0,08",51,"0,07",82,"1,15","0,41",7,"19,91",25
S2 PREDESTINED 1430 GREAT DIVIDE,177948,2014,,P,PO,6667,,1,32,"1,26","0,43",94,"9,85","0,56",9,"0,67","0,19",45,11,"0,27",13,"0,18",34,"0,26",12,"0,30",8,"-0,10",21,,9,1,18,"2,57","0,41",58,"12,42",26,"0,22",30,"0,10",56,"0,21",32,"0,33",7,"-0,11",21,"0,43","0,45",46,"19,90",25
CIA.AZUL 4152 WOLF GAITEIRO,209334,2017,,P,PO,8538,,1,55,"-0,37","0,58",16,"9,62","0,57",10,"0,51","0,15",48,2,"0,24",19,"0,05",73,"0,18",35,"0,21",19,"-0,10",19,,11,1,42,"2,67","0,43",57,"12,29",27,"0,20",36,"0,03",77,"0,18",42,"0,13",40,"-0,21",5,"0,83","0,48",19,"19,84",26
GAP D061,331573,2011,,V,PC,2555,,2,215,"1,02","0,78",89,"4,94","0,76",43,"-0,06","0,41",61,86,"0,31",8,"0,22",24,"0,13",52,,,"-0,11",17,,28,2,158,"5,71","0,63",28,"10,65",35,"0,35",7,"0,22",23,"0,15",52,,,"-0,15",12,"-0,23","0,68",87,"19,81",26
TRADIÇÃO T68 PALANQUE,190734,2015,,P,PO,3638,R,15,268,"1,17","0,77",93,"7,12","0,77",26,"0,72","0,42",43,31,"0,28",11,"0,24",21,"0,35",3,"0,12",39,"0,10",92,,18,13,181,"2,49","0,66",59,"9,60",40,"0,25",22,"0,22",24,"0,37",5,"0,12",41,"0,14",94,"1,20","0,71",6,"19,77",26
GAP 6639,228559,2019,,P,PO,23388,,1,38,"-0,42","0,60",15,"3,15","0,57",61,,,,,"0,22",23,"0,32",8,"0,20",26,"0,01",74,"-0,24",2,,49,1,11,"7,10","0,40",19,"10,25",37,"0,23",29,"0,32",8,"0,23",27,"0,01",73,"-0,17",9,"1,25","0,43",6,"19,75",26
SAV 707 RITO 9969,IA1249,2009,,P,IA,23805,,11,62,"1,06","0,63",90,"3,53","0,62",58,"1,29","0,29",31,85,"0,21",25,"0,17",35,"0,25",15,"0,09",48,"-0,05",39,,47,10,46,"8,27","0,50",14,"11,80",29,"0,25",24,"0,19",31,"0,29",14,"0,06",59,"-0,08",32,"0,47","0,51",43,"19,75",26
GAP T001/17,415498,2017,,P,PC,2555,,1,29,"-0,03","0,56",33,"5,24","0,53",40,"2,03","0,18",17,2,"0,19",32,"0,18",35,"0,17",37,"0,24",14,"-0,10",21,,38,1,10,"8,86","0,38",11,"14,10",21,"0,25",23,"0,17",36,"0,18",40,"0,25",16,"-0,15",14,"-0,34","0,46",92,"19,72",26
SÃO XAVIER 2442 NOSTRADAMUS TE,213246,2017,,P,PO,508,,1,36,"0,78","0,52",81,"7,27","0,57",24,"0,79","0,19",42,4,"0,35",4,"0,39",3,"0,37",3,"0,16",29,"-0,04",44,,13,1,27,"2,30","0,44",61,"9,57",40,"0,32",11,"0,27",14,"0,37",6,"0,11",45,"-0,03",47,"0,31","0,50",55,"19,67",26
BASCO MULBERRY 1283,212509,2017,,V,PO,4074,,1,40,"1,13","0,56",92,"6,66","0,53",29,,,,,"0,25",17,"0,35",5,"0,31",7,"0,07",56,"0,02",67,,23,1,10,"4,83","0,33",36,"11,48",31,"0,26",21,"0,34",6,"0,34",8,"0,05",61,"0,02",69,"0,45","0,39",44,"19,59",27
NET WORTH DE CANTAGALO 3845 MASTER,169670,2013,,P,PO,275,P,3,58,"0,87","0,41",84,"5,48","0,54",38,"2,21","0,26",15,22,"0,19",33,"0,23",23,"0,12",53,"0,16",30,"-0,05",39,,36,3,52,"5,87","0,45",27,"11,36",31,"0,25",24,"0,29",12,"0,18",42,"0,17",29,"-0,07",34,"0,90","0,52",16,"19,58",27
INDIO NUEVO 411 ATORRANTE 28 TE ATORRANTE,IA2142,2016,,P,IA,23718,K,5,23,"1,49","0,52",96,"6,23","0,50",32,,,,,"0,28",12,"0,32",9,"0,25",14,"-0,07",91,"0,04",77,,23,3,11,"3,03","0,40",53,"9,26",42,"0,29",16,"0,31",10,"0,27",17,"-0,10",94,"0,05",78,"0,99","0,45",12,"19,44",27
BROWN JYJ REDEMPTION Y1334 Redemption,IA1420,2011,,V,IA,16477,G,40,561,"-1,59","0,83",2,"2,90","0,82",64,"1,30","0,44",31,210,"0,09",67,"0,14",45,"0,09",66,"-0,02",81,"0,03",71,,65,35,413,"10,68","0,72",6,"13,58",23,"0,23",27,"0,28",13,"0,23",26,"0,02",70,"0,07",82,"0,41","0,78",47,"19,42",27
SAV TECHNIQUE 5120,IA1973,2015,,P,IA,22588,T,3,34,"0,67","0,59",74,"8,11","0,58",18,"0,48","0,18",49,6,"0,15",45,"0,02",79,"0,13",50,"0,18",26,"-0,08",27,,23,3,21,"5,32","0,44",31,"13,44",23,"0,18",40,"0,02",79,"0,11",63,"0,17",29,"-0,07",35,"0,69","0,46",27,"19,40",27
RRA ONE AND ONLY 733,IA2097,2017,,V,IA,26075,,8,115,"-0,43","0,64",15,"3,26","0,65",60,,,,,"0,21",28,"0,15",42,"0,19",31,"0,03",68,"0,01",63,,50,7,92,"8,68","0,51",12,"11,94",29,"0,24",26,"0,20",28,"0,25",23,"0,08",53,"-0,01",57,"0,31","0,58",54,"19,33",28
TRES MARIAS 9935 CURRENCY 6764 TE NAVAJO,IA1843,2013,,P,IA,5150,K,5,56,"0,01","0,57",35,"7,43","0,55",23,"-1,55","0,25",89,6,"0,22",22,"-0,01",86,"0,15",42,"0,28",10,"0,03",72,,22,4,40,"4,52","0,44",38,"11,96",28,"0,21",31,"-0,07",94,"0,14",54,"0,32",8,"0,07",84,"0,63","0,50",31,"19,32",28
TÓLIO TE422 FARAÓ FARAÓ,192097,2015,,P,PO,14838,P,4,63,"-0,36","0,66",17,"2,99","0,63",63,"1,24","0,19",32,3,"0,13",55,"0,13",49,"0,14",47,"0,09",49,"-0,08",30,,60,3,43,"9,32","0,49",9,"12,30",27,"0,21",31,"0,13",47,"0,19",38,"0,13",38,"-0,10",23,"0,79","0,52",21,"19,17",28
BIGUÁ 6463 DENSITY TE,184691,2014,,P,PO,18474,,2,261,"-0,28","0,62",20,"7,69","0,59",21,"0,83","0,28",41,38,"0,32",7,"0,33",7,"0,41",1,"0,22",18,"-0,08",27,,13,1,185,"0,83","0,44",74,"8,52",46,"0,31",12,"0,30",11,"0,42",3,"0,22",20,"-0,12",21,"0,85","0,45",18,"19,01",28
CASAMU 7824 LIHUEN ROLLIZO ARECUTRÁN,IA1752,2008,,V,IA,22230,,7,42,"0,58","0,48",69,"4,59","0,53",46,"1,92","0,12",19,10,"0,26",16,"0,28",12,"0,32",6,"0,06",57,"-0,09",24,,35,5,33,"4,85","0,40",36,"9,44",41,"0,31",12,"0,33",8,"0,34",8,"0,12",41,"-0,11",23,"0,50","0,44",40,"18,72",29
