nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
HUACA CURU 7210 ZORZAL 5795TE CURU,IA1855,2013,,P,IA,21230,,10,185,"0,80","0,68",87,"3,26","0,71",51,"-2,38","0,16",93,4,"0,21",18,"0,20",22,"0,23",14,"0,01",70,"0,11",93,"12,42",40,9,103,"-0,36","0,53",77,"2,90",66,"0,09",59,"0,08",53,"0,16",35,"-0,04",80,"0,13",95,"-0,20","0,57",85,"6,16",61
OTTONO B1777 TE HERDEIRO,111950,2005,,V,PO,35,,22,615,"0,89","0,82",89,"4,42","0,84",40,"0,41","0,56",45,385,"0,14",40,"0,17",28,"0,14",38,"0,00",72,"0,12",94,"12,46",40,21,478,"-0,60","0,75",79,"3,82",61,"0,13",47,"0,12",40,"0,17",32,"0,03",61,"0,08",85,"-0,30","0,77",89,"6,06",61
VISION UNANIMOUS 1418 UNANIMOUS,IA1520,2011,,P,IA,16783,,7,127,"-0,12","0,66",29,"3,34","0,67",50,"-3,10","0,15",97,27,"0,10",55,"0,01",77,"-0,00",82,"0,05",55,"0,12",95,"8,74",51,6,104,"2,00","0,52",55,"5,34",53,"0,05",71,"-0,03",85,"-0,04",88,"-0,00",71,"0,12",93,"-0,30","0,60",89,"6,02",61
TRÊS MARIAS 4971 MAN EXT TE,74324,1996,,P,PO,5150,,2,220,"-2,19","0,76",1,"0,45","0,75",78,"4,56","0,41",1,153,"-0,04",89,"-0,05",89,"-0,05",90,"-0,01",76,"-0,02",45,"-2,27",83,2,169,"5,03","0,64",24,"5,48",52,"0,04",72,"0,04",64,"-0,03",86,"0,05",55,"-0,01",50,"0,39","0,64",37,"5,94",61
JINDRA DOUBLE VISION DOUBLE VISION,IA1480,2010,,P,IA,16477,G,7,77,"-1,14","0,48",4,"5,42","0,59",31,"1,90","0,11",16,6,"-0,01",85,"-0,26",99,"-0,16",99,"0,29",5,"0,01",60,"9,67",48,7,65,"3,87","0,45",35,"9,29",31,"-0,04",88,"-0,35",99,"-0,27",99,"0,26",9,"0,01",59,"-0,71","0,51",98,"5,87",62
SUMMITCREST FOCUS 2U66,IA1391,2008,,P,IA,17737,,4,104,"0,22","0,64",53,"5,64","0,62",29,"4,48","0,17",1,15,"0,03",75,"0,28",9,"0,01",79,"0,06",51,"-0,01",50,"11,76",42,4,88,"-0,26","0,48",77,"5,38",52,"-0,04",88,"0,25",12,"-0,07",92,"-0,00",71,"0,01",59,"0,74","0,61",16,"5,85",62
VOLCAN BLACKCAP 4665 TE AMBICIOSO,IA1624,2011,,P,IA,10379,,3,30,"0,73","0,42",84,"2,49","0,43",59,"0,23","0,10",47,2,"0,09",57,"0,01",75,"0,01",78,"0,05",55,"-0,03",38,"6,72",58,3,26,"1,88","0,32",57,"4,37",59,"0,06",67,"0,02",71,"0,04",71,"0,05",53,"-0,04",37,"-0,05","0,32",73,"5,80",62
SAV CINCH 1248,IA1370,2011,,P,IA,20353,,11,88,"0,36","0,61",63,"2,26","0,66",61,"0,65","0,27",40,90,"0,19",25,"0,08",53,"0,20",19,"0,12",34,"0,13",95,"9,41",49,10,60,"-0,56","0,52",79,"1,70",72,"0,18",29,"0,09",48,"0,26",15,"0,10",40,"0,12",93,"-0,29","0,61",88,"5,79",62
LAS LILAS 1385 MAX LUXOR MAXQ BUENO,IA1142,2005,,P,IA,,,13,168,"0,43","0,68",68,"2,86","0,72",56,"-1,31","0,34",82,126,"0,11",49,"0,14",36,"0,07",64,"0,00",73,"-0,21",3,"8,20",53,12,132,"-1,63","0,60",88,"1,23",74,"0,13",47,"0,11",43,"0,05",69,"0,01",68,"-0,19",5,"0,78","0,64",14,"5,60",62
QUIRÍ F43,234942,2004,,P,PC,92,,1,80,"-0,15","0,65",27,"1,96","0,65",64,"0,60","0,26",41,34,"0,08",62,"0,18",27,"0,22",15,"-0,03",80,"-0,02",44,"5,04",65,1,65,"2,56","0,53",50,"4,53",58,"0,05",71,"0,21",18,"0,22",22,"-0,07",88,"-0,00",55,"-0,09","0,62",77,"5,49",62
OSU CURRENCY 8173,IA1224,2008,,P,IA,,,7,35,"0,06","0,46",42,"3,05","0,49",53,"1,21","0,07",28,7,"0,12",45,"-0,02",84,"0,03",73,"0,12",32,"0,08",88,"8,94",51,6,23,"0,32","0,34",72,"3,37",64,"0,05",71,"-0,11",97,"0,00",80,"0,12",36,"0,14",95,"0,19","0,33",54,"5,44",63
GAP 5857,198547,2016,,P,PO,2555,,1,27,"0,27","0,49",57,"1,91","0,48",65,,,,0,"0,04",75,"0,30",8,"0,16",31,"-0,11",93,"-0,02",46,"3,57",69,1,7,"2,72","0,30",48,"4,63",57,"0,06",68,"0,30",7,"0,20",26,"-0,12",93,"-0,06",31,"0,07","0,35",64,"5,42",63
BJR PAY DAY 1528 PAY DAY,IA643,1998,,V,IA,,,9,461,"-0,43","0,54",14,"0,22","0,73",80,"-1,04","0,44",78,281,"0,08",60,"0,03",70,"0,00",81,"0,06",51,"-0,01",48,"1,40",75,9,333,"2,92","0,61",45,"3,15",65,"0,06",66,"0,00",76,"0,01",78,"0,11",38,"-0,07",30,"0,26","0,65",48,"5,41",63
SINCLAIR NET PRESENT VALUE,IA893,2002,,P,IA,,,9,126,"-2,64","0,62",1,"2,74","0,68",57,"2,83","0,24",7,46,"-0,03",88,"0,07",58,"-0,07",94,"0,01",70,"-0,06",30,"3,26",70,8,108,"5,11","0,55",23,"7,85",39,"-0,01",82,"0,15",32,"-0,13",97,"0,00",70,"-0,09",20,"-0,53","0,60",96,"5,38",63
MVF VRD DATELINE 913P,IA922,2004,,P,IA,,,15,143,"1,82","0,65",99,"-0,19","0,71",82,"4,74","0,35",1,140,"0,05",71,"-0,11",96,"0,00",80,"0,18",18,"0,07",85,"-0,60",80,13,122,"3,33","0,59",41,"3,14",65,"0,07",64,"-0,05",87,"0,00",80,"0,19",19,"0,08",84,"0,39","0,65",37,"5,36",63
STEVENSON MAXIMUM 930C,IA479,1993,,P,IA,,,3,57,"0,62","0,34",79,"0,23","0,58",79,"-0,41","0,24",68,49,"0,06",68,"0,13",40,"-0,04",88,"0,03",63,"-0,04",35,"0,79",76,3,45,"1,75","0,45",58,"1,97",70,"0,11",51,"0,07",55,"-0,03",86,"0,07",47,"-0,06",32,"0,57","0,34",25,"5,27",63
DUFF STANDOUT 785,IA1064,2007,,P,IA,,,11,89,"0,83","0,61",88,"-0,48","0,62",84,"1,74","0,28",19,91,"0,10",53,"0,16",32,"0,10",53,"0,13",32,"-0,09",18,"0,46",78,9,69,"2,62","0,50",49,"2,14",70,"0,07",63,"0,16",29,"0,09",58,"0,08",44,"-0,09",20,"0,43","0,58",34,"5,26",63
PARINGA IRON ORE E27,IA1409,2009,,V,IA,15614,,10,346,"-0,33","0,71",18,"-0,15","0,75",81,"1,30","0,16",26,40,"0,24",13,"0,08",56,"-0,01",83,"0,11",36,"-0,10",15,"5,95",62,10,187,"-1,23","0,56",85,"-1,37",84,"0,20",25,"0,02",72,"-0,08",93,"0,23",13,"-0,12",14,"0,30","0,66",44,"5,25",63
AGROMELU 2494 CITATION BOOM TE IMPACTO,IA992,2000,,V,IA,27148,,9,131,"0,58","0,71",76,"-0,27","0,72",82,"-1,58","0,35",85,120,"0,09",58,"0,10",47,"0,14",37,"-0,01",76,"0,06",81,"0,47",78,6,106,"2,86","0,60",46,"2,59",68,"0,06",66,"0,10",45,"0,14",44,"-0,03",80,"0,11",91,"0,39","0,66",37,"5,22",64
PASTORIZA 853 NICANOR TE NICANOR,IA1486,2006,,V,IA,10379,,6,73,"-0,17","0,52",26,"-7,15","0,61",99,"1,12","0,23",29,31,"0,19",24,"0,07",57,"0,18",24,"0,11",35,"-0,00",53,"-11,26",96,5,57,"3,59","0,48",38,"-3,55",91,"0,19",27,"0,08",50,"0,22",21,"0,12",35,"0,01",59,"1,22","0,53",2,"5,20",64
PAINEIRAS GRAN CANYON CONHAQUE 949 CONHAQUE,83697,2000,,V,PO,14028,,7,101,"-0,34","0,59",17,"3,90","0,67",45,"1,38","0,28",25,73,"0,04",72,"-0,02",82,"-0,08",95,"0,05",56,"-0,12",13,"8,29",53,6,80,"0,74","0,52",69,"4,64",57,"0,05",72,"0,01",74,"-0,06",90,"0,04",56,"-0,06",33,"0,09","0,59",63,"5,14",64
QUIRÍ M161,343174,2010,,P,PC,92,,1,120,"0,49","0,62",71,"0,74","0,64",76,"1,52","0,34",23,94,"-0,04",89,"-0,03",84,"0,10",52,"-0,11",94,"0,04",74,"-1,56",82,1,102,"5,48","0,54",20,"6,21",48,"0,02",78,"0,09",50,"0,23",20,"-0,09",90,"0,04",74,"-0,07","0,49",75,"5,14",64
QUIRI S094P,190524,2014,,V,PO,92,,1,77,"-0,29","0,62",19,"1,87","0,62",65,"-0,71","0,09",73,7,"0,13",43,"0,14",37,"0,14",37,"-0,04",82,"0,00",56,"6,51",60,1,40,"-0,83","0,42",82,"1,03",75,"0,11",51,"0,10",45,"0,17",32,"-0,06",87,"-0,02",48,"0,62","0,52",22,"5,13",64
TRES MARIAS 9549 MAXIMO 7858 TE MAXIMO,IA1527,2012,,P,IA,16982,K,16,382,"2,24","0,78",99,"5,46","0,78",30,"-2,57","0,31",95,33,"0,19",24,"0,24",15,"0,23",13,"0,10",38,"0,07",83,"16,60",27,12,263,"-2,76","0,65",94,"2,70",67,"0,13",47,"0,13",37,"0,19",29,"0,02",65,"0,10",88,"-0,45","0,70",93,"5,10",64
RED SIX MILE SAKIC 832S,IA1124,2006,,V,IA,,,38,334,"0,33","0,75",61,"3,29","0,78",51,"-0,05","0,42",54,205,"0,18",27,"0,15",34,"0,17",26,"0,04",59,"0,05",78,"11,33",43,30,234,"-1,85","0,65",89,"1,43",73,"0,15",38,"0,10",47,"0,15",39,"-0,03",77,"0,07",81,"-0,09","0,70",77,"5,08",64
RECONQUISTA TE2234 UNITÁRIO CANDELERO,172050,2013,,P,PO,155,,2,41,"0,22","0,47",53,"3,88","0,50",45,"-1,01","0,27",77,5,"0,07",63,"0,13",39,"0,15",35,"-0,05",86,"0,02",65,"9,25",50,2,32,"0,00","0,41",75,"3,89",61,"0,07",66,"0,09",49,"0,16",38,"-0,02",76,"0,03",67,"0,08","0,43",63,"5,07",64
CERRO DA VIGIA 501,202958,2015,,V,PO,17083,,1,20,"-0,62","0,29",9,"2,15","0,28",62,,,,0,"0,03",75,"-0,19",99,"-0,14",98,"0,07",48,"0,08",88,"4,07",67,1,5,"2,19","0,16",54,"4,34",59,"0,10",56,"-0,19",99,"-0,13",97,"0,15",27,"0,11",91,"-0,22","0,17",86,"4,94",65
TRES MARIAS 8561 SALVAJE 7630-T/E,A.779131,2009,,P,,E 5150,,9,36,"0,62","0,53",78,"0,79","0,55",75,"0,01","0,25",52,43,"0,09",57,"-0,07",93,"-0,01",83,"0,05",55,"0,04",73,"2,97",70,7,22,"0,92","0,43",67,"1,71",72,"0,13",47,"-0,06",91,"-0,01",82,"0,04",56,"0,02",64,"0,32","0,47",42,"4,91",65
SANTO IZIDRO I293,286170,2007,,V,PC,1639,,1,25,"-0,98","0,37",4,"4,40","0,44",41,"1,30","0,14",26,1,"0,03",77,"0,03",71,"0,13",42,"-0,06",87,"0,02",67,"8,79",51,1,14,"0,15","0,32",74,"4,55",58,"0,01",79,"-0,02",82,"0,13",47,"-0,10",92,"0,05",75,"0,39","0,29",37,"4,85",65
ZORZAL TE 2044 TELLECHEA,160590,2012,,P,PO,18551,,1,28,"0,59","0,48",77,"2,86","0,49",56,"-1,46","0,18",84,3,"0,14",40,"0,11",46,"0,11",50,"0,11",36,"-0,02",43,"9,05",50,1,18,"-0,97","0,36",83,"1,89",71,"0,12",49,"0,04",65,"0,05",68,"0,06",51,"-0,03",42,"0,06","0,32",65,"4,83",65
GAR PREDESTINED,IA750,1999,,P,IA,,M,21,308,"0,19","0,76",51,"2,35","0,78",61,"3,16","0,48",4,330,"0,08",59,"0,08",57,"-0,00",81,"0,09",44,"-0,20",3,"6,12",61,21,247,"1,19","0,68",63,"3,54",63,"0,03",75,"0,04",65,"-0,10",95,"0,10",39,"-0,23",3,"0,18","0,69",55,"4,79",65
LAS LILAS 2003 MAX CACIQUE MANDINGA,IA1252,2008,,P,IA,,,2,32,"0,59","0,26",76,"-1,35","0,39",88,"-0,52","0,06",70,1,"0,07",67,"0,09",51,"-0,03",88,"0,09",43,"0,02",64,"-2,61",84,2,18,"3,65","0,26",37,"2,31",69,"0,11",51,"0,11",43,"0,01",76,"0,13",33,"0,01",60,"0,10","0,23",62,"4,74",65
PAINEIRAS LUCKY ZORZAL TE5294,136796,2009,,P,PO,14028,,4,191,"0,39","0,63",66,"3,04","0,71",53,"-1,63","0,36",86,94,"0,05",70,"0,04",68,"0,08",61,"0,06",50,"-0,08",23,"6,63",59,4,153,"0,61","0,59",70,"3,64",62,"0,06",67,"0,01",74,"0,07",64,"0,04",56,"-0,07",29,"0,19","0,64",54,"4,72",65
SANTA THEREZA 1571,269046,2007,,P,PC,3108,,6,133,"1,20","0,71",95,"2,52","0,70",59,"1,21","0,32",28,107,"0,12",47,"0,02",72,"0,07",61,"0,00",73,"0,01",60,"7,60",55,6,88,"0,91","0,54",67,"3,42",64,"0,13",45,"-0,00",77,"0,07",64,"-0,06",86,"0,05",77,"-0,63","0,43",97,"4,72",66
MAUFER ESTAMPIDO 0119FIV FLORICE ZORZAL,158210,2012,,P,PO,17034,,1,27,"0,53","0,35",73,"1,52","0,34",68,,,,0,"0,08",59,"0,04",68,"0,00",80,"0,01",70,"0,02",67,"4,31",67,1,18,"1,18","0,27",63,"2,70",67,"0,07",65,"0,03",67,"0,00",79,"-0,02",75,"0,03",70,"0,24","0,30",50,"4,66",66
3F EMBLAZON 3652,IA885,2003,,P,IA,27147,,10,104,"-0,25","0,56",21,"0,79","0,66",75,"2,05","0,32",14,73,"0,14",37,"0,12",42,"0,09",57,"-0,11",94,"-0,12",10,"4,75",66,9,78,"1,68","0,54",59,"2,48",68,"0,06",67,"0,14",34,"0,08",61,"-0,05",84,"-0,15",9,"-0,09","0,53",77,"4,66",66
GARUPA 8520 LOOKOUT 7TROUXAS,162115,2011,,P,PO,57,,1,24,"-0,05","0,45",33,"0,62","0,45",76,"-0,53","0,13",70,5,"0,04",72,"0,13",40,"0,12",45,"-0,03",80,"-0,07",25,"1,06",76,1,8,"2,98","0,28",44,"3,60",62,"0,03",75,"0,10",44,"0,11",52,"-0,04",82,"-0,08",24,"0,23","0,24",50,"4,56",66
BASCO PAYADOR MANÁ TE327,155775,2010,,V,PO,4074,,2,31,"0,53","0,50",73,"0,30","0,51",79,"-1,17","0,19",80,14,"0,12",45,"0,03",71,"0,05",69,"-0,03",81,"-0,00",54,"2,90",71,1,14,"1,04","0,36",65,"1,35",74,"0,15",38,"0,04",66,"0,09",56,"-0,04",82,"-0,03",43,"-0,11","0,26",78,"4,41",66
PASTORIZA 805 ALJIBE TE ALJIBE,IA949,2005,,P,IA,,,9,79,"0,20","0,49",52,"0,36","0,58",78,"-1,87","0,25",89,41,"0,04",73,"0,02",73,"-0,06",92,"-0,10",93,"-0,05",31,"0,35",78,6,50,"1,77","0,44",58,"2,13",70,"0,09",59,"0,05",61,"-0,05",88,"-0,05",84,"-0,07",29,"0,47","0,42",31,"4,33",66
CATANDUVA JOÃO ALANO GRAMÁTICO 1195,88680,2001,,V,PO,16417,,11,182,"0,31","0,58",60,"2,48","0,72",59,"-2,57","0,35",95,94,"0,04",73,"-0,09",95,"0,07",61,"0,04",59,"-0,02",45,"5,09",65,9,153,"1,36","0,61",62,"3,84",61,"0,05",68,"-0,05",89,"0,07",64,"0,04",56,"0,01",58,"0,01","0,62",68,"4,30",67
TRES MARIAS 9257 FEDERAL TE FEDERAL,IA1459,2011,,P,IA,16982,K,34,453,"0,62","0,79",78,"4,15","0,80",43,"-2,44","0,35",94,124,"0,13",41,"0,06",61,"0,12",46,"0,12",34,"0,16",98,"11,75",42,33,337,"-1,94","0,69",90,"2,21",69,"0,09",57,"0,03",69,"0,09",59,"0,05",55,"0,20",99,"-0,03","0,76",72,"4,20",67
TRÊS MARIAS 8795 TITAN TE TITAN,IA1407,2010,,P,IA,16982,K,17,92,"-0,34","0,65",17,"4,14","0,65",43,"-2,43","0,25",94,39,"0,11",51,"0,02",73,"0,10",53,"0,13",30,"0,20",99,"10,88",45,11,50,"-2,83","0,48",94,"1,31",74,"0,09",59,"-0,03",85,"0,08",61,"0,17",22,"0,26",99,"0,57","0,54",25,"4,13",67
HERITAGE DO CARUMBÉ 1832,151591,2010,,P,PO,18551,,1,60,"-0,12","0,59",28,"-0,44","0,59",83,"-1,43","0,20",83,33,"0,10",52,"0,02",72,"0,07",62,"0,09",42,"0,21",99,"0,69",77,1,55,"1,73","0,46",59,"1,29",74,"0,11",53,"0,03",69,"0,07",65,"0,04",57,"0,23",99,"0,18","0,55",54,"4,13",67
SOLÉ 1184 794,202052,2015,,P,PO,11430,,1,20,,,,"0,18","0,39",80,,,,0,"0,07",64,"0,13",40,"0,10",52,"0,05",57,"0,02",66,"0,93",76,1,17,"-0,61","0,27",79,"-0,43",81,"0,10",57,"0,13",36,"0,14",44,"0,03",60,"-0,00",52,"1,27","0,40",2,"4,04",67
CONSENSUS TE 2366 TELLECHEA,184206,2014,,P,PO,18551,,2,69,"0,52","0,62",73,"0,76","0,60",75,"-2,01","0,13",90,3,"0,17",30,"0,11",45,"0,17",28,"0,06",51,"0,11",93,"5,43",63,1,52,"1,02","0,46",65,"1,77",72,"0,12",50,"0,02",70,"0,15",41,"0,04",56,"0,08",86,"-0,53","0,48",96,"3,99",67
GAP 5429,189056,2015,,V,PO,2555,,1,22,"-0,04","0,48",35,"0,30","0,47",79,"-1,63","0,17",86,1,"0,10",53,"0,08",54,"0,16",31,"-0,09",91,"-0,07",24,"2,18",73,1,14,"1,51","0,36",60,"1,81",71,"0,12",50,"0,07",55,"0,13",45,"-0,12",94,"-0,06",31,"-0,13","0,34",80,"3,94",67
MAC'ACHIN BISMARCK 4473 CAPO,IA1697,2012,,P,IA,21721,,1,53,,,,"1,80","0,16",66,"1,51","0,14",23,7,"0,10",53,"0,11",44,"0,14",40,"0,05",56,"0,01",59,"5,55",62,1,45,"-0,60","0,15",79,"1,20",75,"0,08",61,"0,09",49,"0,14",43,"0,01",67,"0,01",58,"0,47","0,15",32,"3,93",67
UMBU 6266,352343,2012,,V,PC,99,,1,26,"0,09","0,46",45,"4,68","0,45",38,"-0,80","0,10",74,4,"0,07",63,"0,14",35,"0,13",43,"0,07",48,"0,10",92,"10,96",44,1,23,"-1,06","0,34",83,"3,62",62,"0,05",71,"0,15",30,"0,12",49,"0,03",62,"0,13",95,"-0,07","0,33",75,"3,89",68
CONSENSUS TE 2352 TELLECHEA,181085,2014,,P,PO,18551,,1,124,"0,07","0,68",43,"1,54","0,66",68,"-1,24","0,18",81,9,"0,14",39,"0,06",62,"0,15",35,"0,08",46,"0,04",74,"6,21",61,1,94,"-0,34","0,52",77,"1,20",75,"0,08",61,"-0,02",81,"0,08",60,"0,03",62,"0,04",71,"0,15","0,54",57,"3,80",68
SÃO XAVIER 1804 JUNIOR TE,192525,2014,,P,PO,508,,1,59,"-0,71","0,55",8,"2,03","0,58",64,"-0,14","0,21",55,1,"0,14",39,"0,08",56,"0,18",25,"0,02",67,"0,10",92,"7,23",57,1,49,"-1,05","0,46",83,"0,97",75,"0,13",47,"0,05",60,"0,15",38,"0,01",66,"0,12",93,"-0,01","0,54",70,"3,75",68
CARUMBÉ RED BRIGADIER 1115,122252,2007,,V,PO,269,,5,269,"0,46","0,71",70,"-2,93","0,77",94,"-0,04","0,47",53,201,"0,11",51,"0,05",64,"0,10",52,"-0,07",89,"-0,11",14,"-4,66",88,5,220,"4,07","0,66",33,"1,14",75,"0,16",36,"0,13",36,"0,19",27,"-0,04",81,"-0,12",14,"-0,41","0,65",93,"3,72",68
QUIRI S001,402759,2014,,V,PC,92,,1,89,"-0,19","0,64",25,"0,98","0,64",73,"-0,96","0,13",76,10,"0,07",65,"0,18",27,"0,06",64,"-0,15",96,"0,06",81,"2,62",71,1,58,"1,14","0,47",64,"2,12",70,"0,06",67,"0,19",22,"0,09",57,"-0,17",96,"0,06",80,"0,28","0,50",46,"3,68",68
BECKTON EPIC R397 K,IA1323,2005,,V,IA,17737,,6,294,"0,09","0,55",45,"-0,21","0,71",82,"0,27","0,16",47,37,"-0,08",94,"-0,02",84,"-0,07",94,"0,00",71,"0,20",99,"-5,11",88,5,178,"4,60","0,53",28,"4,39",59,"0,01",79,"0,08",52,"0,06",66,"0,03",63,"0,24",99,"0,46","0,57",32,"3,55",69
QUIRÍ N215,361237,2011,,V,PC,92,,2,26,"-0,36","0,43",17,"3,04","0,46",53,"-0,31","0,17",66,6,"0,07",63,"0,17",29,"0,05",67,"0,01",71,"-0,01",52,"7,32",56,2,25,"-0,63","0,37",79,"2,41",69,"0,07",64,"0,18",23,"0,07",64,"0,03",63,"-0,02",48,"0,11","0,44",62,"3,54",69
FILOMENA 193 MAXI 16 TE VISTOSO,IA1455,2010,,P,IA,10379,,13,321,"-0,18","0,74",26,"1,73","0,79",66,"-0,76","0,41",73,90,"0,10",54,"0,06",63,"0,15",33,"0,04",60,"0,14",97,"5,27",64,13,245,"0,43","0,68",71,"2,16",69,"0,07",66,"0,02",70,"0,17",33,"-0,01",74,"0,18",98,"-0,01","0,74",70,"3,51",69
PASTORIZA 565 BRIGADIER TE BRIGADIER,IA796,2001,,V,IA,,,132,4137,"0,06","0,91",43,"1,16","0,92",71,"-3,35","0,81",98,3757,"0,11",51,"0,11",44,"0,18",24,"-0,04",82,"-0,02",44,"4,30",67,113,2997,"-0,61","0,88",79,"0,55",78,"0,11",51,"0,11",43,"0,22",21,"-0,06",86,"-0,03",43,"0,32","0,89",42,"3,48",69
BAYUCUA,205191,2015,,P,PO,17254,,1,44,"1,38","0,48",97,"2,27","0,53",61,,,,0,"0,00",82,"-0,02",84,"-0,07",93,"-0,00",73,"0,09",90,"3,32",69,1,26,"-0,70","0,37",80,"1,58",73,"0,04",73,"0,03",68,"0,01",77,"0,03",61,"0,09",87,"1,10","0,38",4,"3,44",69
SANTA SERGIA AMIGO MANDARIN 2884 AUGUSTO,IA1718,2011,,V,IA,10379,,4,32,"-0,57","0,36",10,"1,74","0,47",66,,,,0,"0,12",46,"0,36",3,"0,19",23,"-0,01",76,"0,08",86,"6,00",61,4,21,"-1,05","0,31",83,"0,69",77,"0,15",37,"0,31",6,"0,22",22,"0,01",68,"0,09",87,"-0,06","0,34",74,"3,43",69
GAP 2931 CRÉDITO BARTOLOMÉ,114931,2006,,V,PO,2555,,2,41,,,,"1,22","0,49",70,"-1,07","0,23",78,27,"0,03",75,"0,01",77,"0,13",42,"0,04",58,"0,12",94,"2,01",73,2,17,"1,43","0,35",61,"2,65",67,"0,05",71,"-0,04",85,"0,09",59,"0,06",51,"0,14",95,"0,26","0,40",48,"3,42",69
RECONQUISTA 1738 REDOBRADO PUC G. CANYON,144236,2010,,V,PO,155,,1,44,,,,"-1,84","0,38",91,,,,0,"0,09",56,"-0,03",85,"0,09",56,"0,09",43,"0,08",87,"-2,75",84,1,40,"1,62","0,34",59,"-0,22",80,"0,13",45,"0,00",76,"0,14",42,"0,11",37,"0,09",87,"0,40","0,34",36,"3,37",69
JUQUIRY RED 8038 8910,387529,2014,,V,PC,18553,,1,23,"0,04","0,39",41,"2,11","0,44",63,,,,0,"-0,02",85,"0,09",52,"0,04",73,"0,02",68,"-0,01",52,"2,27",72,1,20,"2,53","0,34",50,"4,64",57,"-0,03",85,"0,08",52,"0,03",73,"-0,01",73,"-0,04",40,"0,20","0,39",53,"3,35",69
SANTO ANTÃO ZORZAL MAGNO 762,167493,2013,,P,PO,14982,,1,45,"-0,37","0,46",16,"1,54","0,57",68,,,,0,"0,12",47,"0,27",11,"0,15",35,"0,02",67,"0,02",63,"5,54",63,1,28,"-1,51","0,42",87,"0,03",80,"0,09",58,"0,16",29,"0,09",56,"-0,05",85,"-0,01",52,"0,60","0,45",23,"3,33",69
BASCO CREDITO 921,190955,2015,,P,PO,4074,,1,26,"0,61","0,52",78,"2,40","0,52",60,"-0,64","0,20",72,5,"0,09",58,"-0,05",89,"0,11",49,"0,18",19,"-0,01",50,"6,33",60,1,21,"-1,85","0,42",89,"0,55",78,"0,03",76,"-0,10",96,"0,10",56,"0,12",36,"0,01",62,"1,02","0,47",6,"3,30",70
SÃO BIBIANO INSIGHT 7811,211629,2017,,P,PO,110,,2,57,"-1,10","0,52",4,"0,19","0,53",80,,,,0,"0,11",48,"0,20",22,"0,13",41,"0,02",68,"-0,04",37,"2,41",72,1,20,"0,58","0,34",70,"0,77",76,"0,09",58,"0,18",24,"0,15",38,"0,02",64,"-0,05",36,"0,14","0,38",58,"3,22",70
PA FORTITUDE 2500,IA1499,2011,,P,IA,16477,,7,88,"-0,15","0,60",27,"4,71","0,63",37,"0,87","0,09",35,8,"0,04",74,"-0,01",81,"-0,01",82,"0,10",39,"-0,10",17,"9,82",48,5,77,"0,47","0,49",71,"5,19",54,"-0,05",90,"-0,05",89,"-0,06",90,"0,07",47,"-0,11",17,"-0,15","0,59",81,"3,19",70
CONNEALY HARMONY 0171,IA1293,2010,,P,IA,10379,,1,31,"0,02","0,51",39,"2,59","0,47",58,"-0,19","0,07",63,7,"0,07",65,"0,02",72,"0,10",52,"0,22",12,"-0,15",7,"6,15",61,1,27,"-1,13","0,35",84,"1,46",73,"-0,02",84,"-0,12",97,"-0,04",87,"0,14",29,"-0,19",5,"0,93","0,41",8,"3,04",70
44 ENVISION,IA1603,2013,,P,IA,16477,,3,48,"-0,95","0,55",5,"0,95","0,54",73,"2,05","0,13",14,5,"-0,00",83,"0,06",62,"0,01",78,"0,07",49,"-0,16",6,"0,14",78,3,30,"3,12","0,40",43,"4,07",60,"0,03",75,"0,11",42,"0,01",77,"0,10",40,"-0,19",5,"-0,18","0,44",83,"3,04",71
CV4712 HORNERO NET WORTH,174437,2013,,P,PO,1949,,1,34,"0,40","0,47",67,"2,78","0,46",57,"-2,43","0,17",93,2,"0,08",61,"0,10",49,"0,11",51,"0,03",65,"0,00",57,"6,90",58,1,23,"-0,25","0,35",77,"2,53",68,"0,04",73,"0,06",60,"0,09",58,"-0,03",77,"0,02",63,"-0,02","0,34",71,"2,93",71
SAV TEN PERCENT 3085,IA1583,2013,,P,IA,10379,,6,37,"-0,75","0,47",7,"0,76","0,51",75,"1,41","0,12",25,11,"0,07",66,"-0,12",97,"-0,07",93,"0,08",45,"0,07",84,"2,06",73,5,23,"1,28","0,36",62,"2,04",70,"0,06",66,"-0,11",96,"-0,10",95,"0,10",41,"0,05",77,"-0,01","0,34",70,"2,92",71
