nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
TRES MARIAS 8565 CUMBIERO 7832 TE CUMBIERO,IA-1198,2009,,P,IMP,,K,56,464,"0,4","0,79",69,"-0,25","0,81",72,"0,3","0,39",35,274,"0,04",60,"-0,01",73,"0,11",33,"-0,04",79,"0,07",85,"-0,25",70,41,282,"-2,43","0,46",92,"-2,69",83,"-0,04",81,"-0,06",86,"0,08",46,"-0,12",92,"0,07",83,"-0,33","0,73",88,"-5,86",83
BROWN HERITAGE U6509,IA-1132,2008,,V,IMP,,,4,43,"0,02","0,48",42,"-1,18","0,47",81,"0,42","0,09",31,26,"0,01",71,"0,11",33,"0,05",54,"-0,08",89,"0,08",87,"-3,66",79,4,21,"-1,8","0,18",87,"-2,98",85,"-0,02",77,"0,04",52,"0,01",67,"-0,05",79,"0,1",91,"-0,18","0,35",80,"-5,97",83
FSL TE1068 FENÔMENO,O144233,2010,,P,PO,18583,,4,66,"-0,8","0,48",6,"1,55","0,52",54,,,,,"-0,07",90,"-0,02",76,"-0,07",90,"-0,15",95,"-0,08",17,"-0,04",70,3,51,"-1,27","0,26",82,"0,28",67,"-0,07",88,"-0,04",81,"-0,06",87,"-0,12",93,"-0,08",20,"-0,65","0,54",97,"-6,01",84
UMBU 2666 CLASSIC HEADLINER,O185670,2015,,P,PO,99,,1,22,"0,44","0,48",72,"-3,39","0,45",93,,,,,"-0,01",75,"-0,05",83,"0,04",59,"-0,07",86,"-0,01",43,"-9,76",91,1,3,"-2,15","0,24",90,"-5,54",93,"-0,02",77,"-0,05",85,"0,07",51,"-0,05",79,"0,01",60,"0,94","0,37",4,"-6,01",84
BASCO NET WORTH 506TE,O176335,2012,,P,PO,4074,,1,33,"0,74","0,52",86,"-3,56","0,51",94,"-0,3","0,18",62,3,"-0,03",81,"-0,03",80,"0,1",36,"0,01",61,0,49,"-10,96",92,1,17,"0,24","0,3",61,"-3,32",87,"-0,03",79,"-0,02",77,"0,11",39,"0,01",57,"-0,01",48,"0,12","0,35",51,"-6,02",84
GAP M157/15,C393336,2015,,P,PC,2555,,1,79,"-0,33","0,63",19,"-1,95","0,6",86,,,,,"0,05",55,"0,12",31,"0,02",63,,,"0,06",83,"-4,04",80,1,35,"-2,65","0,3",93,"-4,59",91,"0,03",63,"0,09",36,"0,02",65,,,,,"-0,09","0,4",73,"-6,04",84
LCOC WORLD SERIES A041R,IA-878,2005,,V,IMP,,,3,31,"-1,53","0,49",2,"0,41","0,5",66,"-2,13","0,24",91,31,"-0,14",97,"-0,11",94,"-0,05",86,"-0,23",99,"0,04",76,"-5,34",83,3,26,"0,81","0,32",52,"1,21",62,"-0,17",98,"-0,16",98,"-0,06",87,"-0,23",98,0,50,"-0,05","0,43",68,"-6,09",84
S CHISUM 6175,IA-1189,2006,,P,IMP,,,2,25,"-0,49","0,43",13,"-0,69","0,43",76,"-0,93","0,12",74,31,"-0,09",93,"-0,13",95,"-0,13",96,,,"0,07",,"-6,19",84,2,24,"-1,38","0,22",83,"-2,07",80,"-0,08",90,"-0,24",99,"-0,15",97,0,62,"0,08",87,"0,42","0,37",25,"-6,21",84
PAINEIRAS SHARPSHOOTER HEBREU 1259,O108649,2005,,V,PO,14028,,2,68,"-0,18","0,31",27,"-4,55","0,49",96,"1,67","0,25",9,53,"0,08",44,"-0,08",90,"-0,05",85,"-0,1",91,"0,04",72,"-9,22",90,1,52,"-1,88","0,27",88,"-6,43",95,"0,13",32,"0,01",65,"-0,02",77,"-0,02",70,,,,,,"-6,48",85
BAYUCUA,O205191,2015,,P,IMP,,,1,21,"0,77","0,29",88,"-2,37","0,39",88,,,,,"-0,05",85,"-0,03",80,"-0,12",96,"-0,01",70,"0,03",70,"-8,68",89,1,5,"-0,97","0,17",79,"-3,35",87,"-0,06",87,"0,01",65,"-0,11",94,"-0,03",74,"0,05",76,"0,38","0,2",28,"-6,52",85
RED NORTHLINE ROCK STAR 911U ROCK,IA-1358,2008,,V,IMP,,,8,94,"0,05","0,47",45,"0,49","0,6",65,"-1,05","0,1",76,22,0,72,"0,1",36,"0,09",40,"-0,06",84,"0,07",85,"0,25",68,8,60,"-3,05","0,31",95,"-2,56",83,"-0,04",82,"0,08",41,"0,07",50,"-0,07",86,"0,08",86,"-0,32","0,44",88,"-6,69",85
PREMIER VALEDICTORIAN,IA-255,1985,,P,IMP,,,3,29,"0,45","0,06",73,"-0,26","0,43",72,"-0,05","0,01",56,1,"-0,1",94,"-0,06",87,"-0,07",90,"-0,07",87,"0,01",61,"-5,39",83,2,18,"-0,63","0,19",73,"-0,89",74,"-0,11",94,,,,,,,,,,,,"-6,72",85
LIMESTONE GREAT DIVIDE U254 DIVIDE,IA-1118,2008,,P,IMP,,,10,123,"1,42","0,67",98,"-0,87","0,67",78,"-2,75","0,2",95,53,"-0,03",82,"-0,08",89,"0,02",65,"-0,1",91,"0,05",79,"-4,42",81,7,90,"-1,31","0,4",83,"-2,18",80,"-0,07",89,"-0,1",94,"0,01",68,"-0,1",90,"0,07",84,"-0,18","0,58",80,"-6,78",85
TRES MARIAS 9849 CACHAFAS 7238 TE SULTAN,IA-1844,2013,,P,IMP,,,6,54,"-0,74","0,5",7,"-1,72","0,53",84,,,,,"-0,06",87,"0,01",64,"0,04",58,"-0,24",99,"0,01",57,"-7,45",87,4,22,"-1,7","0,23",86,"-3,43",87,"-0,01",75,"0,01",64,"0,08",48,"-0,2",97,"-0,01",45,"0,12","0,33",51,"-6,87",85
CIA.AZUL TE0146 CANYON SANGUINE,O97268,2002,,V,PO,8538,,5,237,"-0,43","0,75",15,"-3,45","0,75",93,"-0,43","0,44",65,263,"-0,1",94,"-0,08",89,"-0,07",89,"-0,16",96,"0,02",65,"-13,3",94,5,173,"1,02","0,52",49,"-2,42",82,"-0,07",89,"0,02",63,0,71,"-0,13",93,"0,01",57,"0,16","0,67",47,"-6,93",86
RODEIO DO RINCÃO 241 CHANDOCA BRAND TE74,O162086,2012,,P,PO,14672,,2,49,"-0,27","0,29",21,"-0,17","0,56",71,"-0,21","0,12",60,3,"0,05",54,"0,14",25,"0,06",51,"-0,05",82,"-0,03",31,"0,54",67,2,35,"-4,89","0,31",99,"-5,05",92,"0,06",54,"0,12",30,"0,05",54,"-0,06",82,"-0,06",26,"-0,26","0,42",84,"-6,95",86
G A R MOMENTUM,IA-1779,2012,,P,IMP,,M,1,47,,,,"-0,12","0,3",70,,,,,"-0,12",96,"0,12",29,"-0,01",77,"-0,03",77,"-0,17",4,"-5,8",84,1,47,"0,37","0,11",60,"0,25",68,"-0,16",98,"0,14",24,"-0,02",76,"-0,11",91,"-0,18",5,"-0,13","0,25",77,"-6,99",86
TRES MARIAS 9265 CANDE 8328 TE CORONEL,IA-1415,2011,,P,IMP,,,23,232,"0,58","0,7",80,0,"0,73",69,"-5,4","0,22",99,28,"-0,01",75,"-0,08",89,"-0,05",85,"0,05",45,"0,29",99,"-1,4",73,20,142,"-2,28","0,42",91,"-2,28",81,"-0,09",92,"-0,2",99,"-0,12",95,"0,01",57,"0,35",99,"-0,22","0,66",82,"-7,09",86
TRES MARIAS 8953 ZORZAL 7858 TE EMPERADOR,IA-1457,2010,,P,IMP,,K,3,34,"-0,64","0,51",9,"0,09","0,48",69,"-1,97","0,15",89,3,"-0,02",78,"-0,03",78,"-0,07",91,"-0,22",99,"0,08",90,"-1,57",74,3,12,"-2,77","0,25",94,"-2,68",83,"-0,05",85,"-0,02",77,"-0,1",93,"-0,27",99,"0,07",85,"-0,21","0,34",82,"-7,12",86
ZHAURY DO CARUMBE 1290,O102042,2003,,P,PO,269,,3,33,"0,15","0,45",54,"-1,18","0,48",80,"-2,83","0,17",96,13,"0,02",68,"-0,04",82,"-0,04",82,"-0,08",88,"-0,06",21,"-3,37",78,3,24,"-3,4","0,27",97,"-4,58",90,"-0,01",74,"-0,11",94,"-0,04",82,"-0,12",92,"-0,03",35,"0,01","0,24",63,"-7,28",86
CONSENSUS TE 2366 TELLECHEA,O184206,2014,,P,PO,18551,,1,49,"0,27","0,57",62,"-1,74","0,52",85,,,,,"0,06",53,"-0,01",72,"0,08",44,"0,01",62,"0,13",96,"-3,23",78,1,38,"-2,94","0,23",95,"-4,67",91,"0,02",65,"-0,07",89,"0,05",56,0,63,"0,14",96,"-0,51","0,44",94,"-7,52",87
GAP B145,C317831,2009,,V,PC,2555,,1,30,"-0,37","0,51",17,"-2,76","0,5",90,"-0,31","0,17",62,12,0,73,0,68,"0,08",43,,,"-0,08",15,"-7,84",87,1,16,"-0,57","0,28",72,"-3,34",87,"-0,02",78,"0,02",61,"0,13",34,,,"-0,13",10,"-0,55","0,34",95,"-7,57",87
LAZY MC CC DETOUR 2W,IA-1365,2009,,V,IMP,,,4,36,"-0,19","0,44",26,"-4,32","0,48",96,"-1,83","0,07",87,14,0,72,"0,06",48,"0,07",46,"0,02",57,"0,11",93,"-11,6",93,3,29,"-1,14","0,26",81,"-5,45",93,"-0,01",74,"0,07",43,"0,07",51,"-0,01",64,"0,14",96,"0,19","0,32",45,"-7,66",87
S2 EBV 6703-7136 TENIENTE,O119550,2007,,V,PO,6667,,1,41,"-1,46","0,3",2,"0,54","0,38",65,"1,26","0,15",14,12,"-0,06",88,"-0,03",78,"-0,1",94,"-0,09",89,"-0,02",39,"-1,96",75,1,36,"-2,48","0,25",92,"-1,94",79,"-0,08",91,"-0,03",78,"-0,12",95,"-0,13",94,"-0,02",40,"-0,23","0,3",83,"-7,73",87
ENFATICO TEI123 DA 3 MARIAS TEI - FREE S,O170732,2013,,P,PO,16965,,2,22,"-0,08","0,34",35,"-4,58","0,3",96,,,,,"-0,02",79,"0,04",57,"0,01",68,"-0,24",99,"-0,13",8,"-13,21",94,2,14,"-1,92","0,1",88,"-6,5",95,"-0,01",75,"0,06",47,"0,04",58,"-0,27",99,"-0,12",10,"0,79","0,23",7,"-7,83",87
GAP 3635 BEEF BROTHER,O135403,2009,,P,PO,2555,,2,47,"0,51","0,59",76,"0,85","0,58",62,"-2,38","0,18",93,8,"-0,05",87,"-0,08",90,"-0,16",98,,,"0,08",88,"-0,99",72,1,29,"-2,3","0,36",91,"-1,44",77,"-0,09",92,"-0,12",95,"-0,17",98,,,"0,1",91,"-0,56","0,47",95,"-8,13",88
UMBU 2476 GREAT DIVIDE,O181210,2014,,P,PO,99,,1,25,"1,22","0,5",97,"-0,98","0,48",79,,,,,"-0,03",81,"-0,08",89,"-0,03",81,"-0,02",75,"0,03",68,"-4,66",81,1,19,"-1,71","0,26",86,"-2,69",84,"-0,08",91,"-0,13",96,"-0,07",87,"-0,09",89,"0,03",70,"-0,33","0,35",88,"-8,18",88
GAP 3399 ENTRECOT BBOY,O128052,2008,,P,PO,2555,,2,89,"0,87","0,67",91,"-2,47","0,65",89,"-0,59","0,23",68,43,"-0,08",91,"-0,09",90,"-0,09",93,"-0,06",84,"0,2",99,-10,91,1,63,"-0,32","0,4",70,"-2,79",84,"-0,02",77,"-0,07",90,"-0,14",96,,,"0,23",99,"-0,54","0,54",95,"-8,48",88
TRES MARIAS 8299 GLADIADOR TE,IA-1153,2008,,P,IMP,,,6,104,"1,26","0,55",97,"-1,16","0,56",80,"-2,14","0,1",91,11,"-0,14",97,"0,04",55,"-0,05",87,0,64,"0,09",90,"-9,19",90,4,34,"0,48","0,2",58,"-0,68",73,"-0,16",97,"0,05",51,"-0,07",89,"-0,04",76,"0,11",93,"-0,15","0,29",78,"-8,58",88
LSF BRA NO WORRIES 4657B,IA-1811,2014,,V,IMP,,,7,84,"-0,85","0,63",6,-6,"0,62",98,,,,,"0,05",55,"0,13",28,"0,05",55,"-0,12",93,"0,04",75,"-13,95",95,5,58,"0,83","0,27",52,"-5,17",92,"0,08",47,"0,2",12,"0,09",44,"-0,09",89,"0,06",81,"-1,21","0,47",99,"-8,61",89
74-51 CHANGING TIME 060,IA-1470,2010,,P,IMP,,,6,70,"0,65","0,54",83,"2,59","0,52",42,"-0,55","0,02",67,5,"-0,09",93,"-0,2",99,"-0,18",99,"0,23",7,"0,26",99,"1,89",64,5,54,"-3,11","0,24",96,"-0,52",72,"-0,14",96,"-0,18",99,"-0,24",99,"0,19",12,"0,29",99,"-0,49","0,54",93,"-8,68",89
GAP 0E081,C294301,2008,,V,PC,2555,,1,51,"0,08","0,6",48,"-2,76","0,59",90,"-1,89","0,19",88,8,"-0,09",93,"-0,03",78,"0,04",58,"0,11",28,"0,06",83,"-11,42",93,1,19,"-0,89","0,34",78,"-3,66",88,"-0,05",84,"0,04",56,"0,11",37,,,"0,09",89,"0,02","0,44",62,"-8,87",89
RED TER-RON FULLY LOADED,IA-1167,2005,,V,IMP,,,5,97,"-0,24","0,5",23,"-2,1","0,63",87,"-2,62","0,15",95,33,"-0,04",82,"-0,07",88,"0,08",43,"-0,04",79,"0,08",90,"-7,6",87,5,57,"-0,7","0,35",75,"-2,79",84,"-0,12",95,"-0,09",92,"0,05",55,"-0,01",66,"0,07",83,"-0,29","0,5",86,"-8,9",89
STRATUM 1333 CREDITO DISCOVERY TE CREDITO,IA-1072,2000,,P,IMP,,,29,324,"0,38","0,79",68,"-4,33","0,79",96,"1,6","0,37",10,175,"0,06",52,0,68,"0,09",40,"-0,08",88,"0,12",95,"-9,53",90,24,236,"-2,84","0,51",94,"-7,17",96,"0,01",69,"-0,05",83,"0,09",44,"-0,07",84,"0,14",96,"0,07","0,72",57,"-8,95",89
CIA.AZUL TE3058 TRAPICHE C.0134,O190093,2015,,V,PO,8538,,1,21,"0,08","0,47",47,"-1,2","0,44",81,,,,,"-0,07",90,"0,15",23,"0,22",9,"-0,17",97,"0,02",65,"-6,8",86,1,2,"-1,39","0,17",84,"-2,59",83,"-0,07",89,"0,12",27,"0,28",7,"-0,16",95,0,56,,,,"-9,11",89
CATANDUVA GRAMATICO STRYKER 4128-TE15,O-75476,1998,,V,PO,16417,,17,233,"0,65","0,7",83,"-3,3","0,75",93,-2,"0,41",89,159,"0,07",46,"0,04",56,"0,13",29,"-0,02",71,"0,06",81,"-6,41",85,14,158,"-5,11","0,49",99,"-8,4",97,"0,08",46,"0,05",50,"0,13",34,"-0,06",83,"0,11",92,"0,08","0,65",56,"-9,19",90
BC LOOKOUT 7024,IA-1038,2004,,P,IMP,,,13,129,"0,11","0,56",50,"-4,11","0,64",95,"-2,02","0,16",90,52,"0,01",70,0,69,"0,09",40,"-0,19",98,"0,08",87,"-10,83",92,11,74,"-1,99","0,27",89,"-6,1",94,0,72,"0,02",63,"0,07",50,"-0,22",98,"0,07",82,"-0,08","0,49",71,"-9,2",90
CIA.AZUL TE2624 CUMBIERO ZORZAL AVATAR,O181092,2014,,P,PO,8538,"P, T",1,31,"0,92","0,51",92,"-0,39","0,51",74,,,,,"-0,06",87,"-0,04",80,"-0,01",75,"-0,16",96,"0,07",87,"-4,15",80,1,22,"-2,9","0,25",94,"-3,29",87,"-0,12",94,"-0,12",96,"-0,05",85,"-0,21",98,"0,07",85,"0,03","0,42",60,"-9,28",90
RECONQUISTA 1738 REDOBRADO PUC G. CANYON,O144236,2010,,V,PO,155,,1,44,,,,"-3,62","0,31",94,,,,,"-0,02",79,"-0,11",93,"-0,02",79,"-0,08",88,"0,12",95,"-10,9",92,1,40,"-3,06","0,18",95,"-6,68",96,"0,03",62,"-0,07",88,"0,02",65,"-0,08",87,"0,14",96,"0,23","0,25",41,"-9,31",90
FP SANTA ANGELA 81 ZORZAL 6301,O143065,2010,,P,PO,16501,,2,59,"0,42","0,44",71,"-3,05","0,45",92,,,,,"-0,03",80,0,70,"0,09",42,"-0,18",97,"0,08",89,"-9,6",90,1,31,"-1,75","0,25",87,"-4,8",91,"-0,06",88,"-0,03",80,"0,09",45,"-0,21",98,"0,08",86,,,,"-9,37",90
CATANDUVA HIBERNAL STRYKER 4140 TE 37,O79149,1999,,V,PO,16417,,2,167,"0,11","0,73",50,"-1,05","0,71",79,"-1,1","0,39",77,173,"-0,02",78,"-0,05",83,"0,07",48,"-0,04",78,"0,08",88,"-4,29",80,2,131,"-3,27","0,48",96,"-4,32",90,"-0,08",90,"-0,1",94,"0,02",65,"-0,04",78,"0,08",87,"-0,24","0,65",83,"-9,87",91
FEDDES BIG SKY R9,IA-930,2005,,V,IMP,,,6,166,"-2,09","0,71",1,"-1,04","0,71",79,"1,11","0,35",17,94,"-0,08",91,"-0,09",90,"-0,07",89,"0,04",49,"0,07",85,"-6,48",85,6,107,"-2,12","0,45",90,"-3,16",86,"-0,08",90,"-0,1",93,"-0,07",89,"0,06",42,"0,06",82,"-0,42","0,6",92,-10,91
CARRINGTON PARK TIME ON B7,IA-1190,2006,,P,IMP,,,2,27,"0,7","0,19",85,"-2,16","0,36",87,"-0,84","0,06",72,10,"-0,04",83,"-0,11",94,"-0,14",97,"-0,01",68,"-0,06",20,"-7,94",88,2,21,"-1,7","0,15",86,"-3,86",88,"-0,1",93,"-0,13",97,"-0,25",99,0,64,"-0,06",26,"-0,25","0,19",84,"-10,05",91
SANTA EULÁLIA 1141 QUEBRACHO ZORZAL TE770,O153836,2011,,P,PO,95,T,2,37,"-0,16","0,51",29,"-0,54","0,51",75,,,,,"-0,04",83,"-0,01",71,"0,05",54,"-0,15",95,"-0,03",32,"-3,75",79,2,27,"-3,35","0,31",97,"-3,89",88,"-0,11",94,"-0,04",81,"0,02",65,"-0,23",98,"-0,04",33,"-0,18","0,42",80,"-10,16",91
TRES MARIAS 5887 HORNERO TE HORNERO,IA-849,1999,,P,IMP,,K,58,730,"0,83","0,82",90,"1,62","0,84",53,"-7,91","0,63",99,895,0,74,"-0,06",86,"0,03",61,"0,02",56,"0,12",95,"2,84",60,49,520,"-4,39","0,63",99,"-2,77",84,"-0,06",87,"-0,12",96,"0,01",67,"-0,09",88,"0,15",97,"-1,07","0,78",99,"-10,17",91
DOBLEHACHE 293 BIGUA TE TEHUELCHE,IA-1410,2008,,P,IMP,,,13,128,"0,05","0,6",45,"-4,06","0,68",95,"-0,04","0,17",56,29,"0,08",44,"0,29",5,"0,18",16,"-0,16",96,"-0,05",27,"-8,09",88,13,98,"-4,14","0,4",98,"-8,2",97,"0,09",43,"0,32",3,"0,22",14,"-0,2",97,"-0,03",36,"-0,5","0,58",93,"-10,3",91
UMBU TE1784 HORNERO,O165406,2010,,P,PO,99,,2,54,"-0,99","0,6",5,"-0,37","0,58",73,"-3,65","0,16",98,8,"-0,08",92,"-0,05",84,"0,01",67,0,64,"0,08",89,"-5,07",82,2,43,"-2,54","0,37",93,"-2,91",85,"-0,15",97,"-0,1",93,"-0,01",73,"-0,05",79,"0,1",91,"-0,07","0,48",70,"-10,36",91
SANTA SERGIA TOMY RUBIO TENIENTE,IA-839,2000,,V,IMP,,,58,1556,"-0,13","0,86",30,"-2,22","0,88",88,"3,05","0,68",2,1013,"0,02",68,"0,08",44,"0,06",52,"-0,07",86,"-0,1",12,"-5,93",84,54,1061,"-5,27","0,73",99,"-7,49",97,"0,01",68,"0,08",38,"0,07",50,"-0,11",92,"-0,11",13,"0,17","0,84",47,"-10,41",91
NICHOLS GOOD AS GOLD Z103,IA-1812,2012,,P,IMP,,,1,70,"0,68","0,45",84,"-3,82","0,43",94,,,,,"-0,06",88,"-0,15",96,"-0,01",75,"-0,14",95,0,,"-12,78",94,1,68,"-0,77","0,21",76,"-4,6",91,"-0,06",87,"-0,1",94,"-0,02",79,"-0,2",97,,,"-0,31","0,38",87,"-10,55",92
LAS LILAS 1663 ROBUSTO CACIQUE TE VIGOROSO,IA-1145,2006,,P,IMP,,,3,30,"-0,43","0,25",15,"-3,19","0,41",92,"0,02","0,03",55,5,"-0,09",93,"-0,03",80,"-0,01",76,"-0,01",68,"-0,03",35,"-12,31",93,3,27,"-1,49","0,18",85,"-4,68",91,"-0,08",90,"-0,05",82,"0,02",66,"-0,02",70,"-0,04",33,"0,04","0,06",60,"-10,72",92
TRES MARIAS 8235 H.HITTER 6876 TE METEJON,IA-1150,2008,,P,IMP,,,12,47,"0,18","0,51",56,"-4,03","0,51",95,"-2,81","0,16",96,61,"-0,07",90,"-0,12",95,"-0,18",99,"0,01",60,"0,06",81,"-13,63",95,10,35,"-0,9","0,22",78,"-4,93",91,"-0,08",90,"-0,09",93,"-0,2",99,"0,01",60,"0,09",89,"-0,03","0,37",67,"-10,72",92
MOHNEN PULSE 533,IA-1911,2013,,P,IMP,,,1,30,"-1,76","0,47",1,"-2,17","0,43",87,,,,,"-0,09",92,"-0,08",90,0,73,0,65,"-0,04",30,"-9,68",91,1,16,"-2,15","0,13",90,"-4,31",89,"-0,05",85,"-0,05",83,"0,04",60,"0,03",51,"-0,04",31,"-0,26","0,24",85,"-10,76",92
FSL G VEZÚVIO TE G24,O120681,2007,,P,PO,14320,,2,57,"0,26","0,49",62,"-1,79","0,47",85,,,,,"0,01",69,"-0,04",82,"0,14",25,"-0,1",91,"0,04",75,"-4,93",82,2,54,"-2,81","0,27",94,"-4,6",91,"0,01",70,"-0,05",83,"0,17",23,"-0,18",96,"0,06",81,"-1,23","0,52",99,"-10,9",92
VAR RESERVE 1111 RESERVE,IA-1709,2011,,P,IMP,,,5,29,"-0,43","0,45",15,"-0,49","0,39",74,"-1,53","0,05",84,2,"-0,13",96,"-0,17",98,"-0,09",93,"-0,05",80,"0,03",71,"-7,01",86,4,23,"-0,68","0,2",74,"-1,17",76,"-0,2",99,"-0,22",99,"-0,15",97,"-0,1",90,"0,05",76,"-0,48","0,31",93,"-10,97",92
PAINEIRAS STRYKER ROCK GARRINCHA 4948,O106917,2004,,P,PO,14028,,4,80,"0,3","0,44",64,-4,"0,58",95,"0,24","0,25",36,77,"-0,12",96,"-0,13",95,"-0,08",91,"-0,01",69,0,55,"-15,47",96,4,30,"-0,36","0,23",70,"-4,35",90,"-0,12",95,"-0,09",93,"-0,08",90,"-0,05",79,"-0,01",45,"0,23","0,28",40,"-10,99",92
NORTHLINE FAT TONY 605U,IA-1181,2008,,V,IMP,,,7,138,"-0,35","0,58",18,"-3,16","0,67",92,"-0,13","0,2",59,57,"-0,22",99,"-0,1",92,"-0,17",99,"-0,05",83,"0,04",73,"-16,94",97,7,86,"2,37","0,37",33,"-0,79",74,"-0,21",99,"-0,05",83,"-0,16",98,"-0,07",85,"0,05",74,"-0,2","0,43",81,"-11,14",92
WT BUTIÁ 003,O132078,2009,,P,PO,17087,,2,54,"0,24","0,49",60,"-0,13","0,48",70,"-2,93","0,22",96,81,"-0,24",99,"-0,31",99,"-0,17",99,"-0,16",96,"0,05",76,"-10,28",91,2,52,"0,27","0,28",61,"0,13",69,"-0,15",97,"-0,24",99,"-0,14",97,"-0,06",82,"0,08",87,"-0,67","0,46",97,"-11,16",92
CIA.AZUL FIV TE1692 TRAPICHE PANCHO 444,O161188,2012,,V,PO,8538,,1,45,"0,68","0,52",84,"-2,88","0,53",91,"-0,12","0,09",59,8,0,71,"-0,11",94,"-0,08",91,"0,02",58,"0,03",70,"-7,98",88,1,28,"-3,59","0,29",97,"-6,47",95,"0,02",65,"-0,13",96,"-0,09",91,"0,02",57,"0,04",73,"-0,59","0,27",96,"-11,26",93
LSF CONQUEROR 0026X,IA-1502,2010,,P,IMP,,,1,96,"0,73","0,21",86,"-3,1","0,51",92,,,,,"-0,11",95,"-0,16",97,"-0,16",98,,,"-0,04",,"-12,76",94,1,41,"-2,48","0,21",92,"-5,58",94,"-0,01",74,"-0,01",73,"-0,07",88,,,,,"-0,06","0,23",69,"-11,38",93
CIA.AZUL NOBRE TE2306,O172390,2013,,V,PO,8538,,1,35,"-0,53","0,51",12,"-0,76","0,5",77,,,,,"-0,17",98,"0,09",39,"0,16",20,"-0,28",99,"0,03",68,"-9,34",90,1,16,"-0,82","0,24",77,"-1,58",77,"-0,18",98,"0,05",51,"0,18",20,"-0,29",99,"0,02",61,"-0,29","0,32",86,"-11,46",93
PIEDRITA 731 ÑATO,IA-1398,2010,,V,IMP,,,15,118,"-0,84","0,6",6,"-1,62","0,66",84,"-1,86","0,16",88,17,"-0,06",88,"0,09",38,"0,02",64,"-0,04",79,"-0,07",19,"-7,31",87,13,90,"-2,39","0,39",92,-4,89,"-0,05",84,"0,11",30,"-0,02",77,"-0,09",89,"-0,05",29,"-0,87","0,58",99,"-11,71",93
ASD 917 AGUILUCHO DISCO,O142963,2010,,P,PO,73,,2,26,"0,05","0,29",45,"-2,69","0,46",90,"-3,9","0,13",99,4,"0,01",70,"0,07",47,"0,08",43,"-0,02",70,"0,05",76,"-7,27",87,2,20,"-3,48","0,26",97,"-6,16",95,0,73,"0,05",47,"0,06",53,"-0,03",75,"0,06",81,"-0,74","0,4",98,"-11,73",93
TRES MARIAS 5893 FALUCHO TE,IA-1122,1999,,P,IMP,,,9,165,"0,08","0,61",48,"-1,85","0,66",85,"-5,08","0,29",99,78,"0,02",66,0,70,0,73,"-0,01",69,"0,08",89,"-4,76",82,7,134,-4,"0,36",98,"-5,84",94,"-0,03",79,"-0,05",84,0,72,"-0,06",83,"0,08",87,"-0,76","0,58",98,"-11,75",93
CONNEALY PILGRIM PILGRIM,IA-1744,2014,,P,IMP,4884,,2,31,"-2,07","0,48",1,"-2,03","0,46",86,,,,,"-0,17",98,"-0,01",72,"-0,09",94,"-0,16",96,"-0,03",32,"-12,38",94,2,19,"-1,94","0,18",89,"-3,97",88,"-0,17",98,"0,01",64,"-0,1",92,"-0,19",97,"-0,06",27,"0,5","0,28",20,"-11,89",93
RECONQUISTA 273 DISCUTIDO COPPER ROB,C77239,1999,,V,PC,155,,26,934,"0,31","0,72",65,"-5,1","0,8",97,"0,34","0,52",33,320,"-0,02",78,"-0,07",87,"-0,03",80,"-0,08",88,"0,13",96,"-14,4",96,24,621,"-1,28","0,56",82,"-6,37",95,"-0,06",87,"-0,09",93,"-0,07",87,"-0,08",86,"0,19",99,"-0,31","0,67",87,"-12,01",93
44 ENVISION,IA-1603,2013,,P,IMP,,,2,32,"-0,52","0,47",12,"-2,95","0,44",91,"0,32","0,03",34,1,"-0,07",90,"-0,07",88,"-0,05",86,"-0,01",67,"-0,05",26,"-11,07",92,2,20,"-2,04","0,21",89,"-4,99",92,"-0,04",83,"-0,02",75,"-0,05",83,0,63,"-0,06",26,"-0,57","0,33",96,"-12,08",94
BIEBER ROUSE SAMURAI X22,IA-1431,2010,,V,IMP,,,5,28,"-0,66","0,23",9,"-2,88","0,44",91,"-1,11","0,12",77,5,"-0,08",92,"-0,17",98,"-0,14",97,"-0,09",89,"0,17",99,"-11,27",92,5,18,"-0,26","0,26",68,"-3,13",86,"-0,13",96,"-0,2",99,"-0,17",98,"-0,17",96,"0,19",99,"-0,82","0,33",99,"-12,18",94
